hour,element,lopf_intact,dc_intact,lodf_post,dc_post,intact_diff,post_diff
2030-10-21 18:00:00,2521-4981-1,-131.06300222740737,-131.06300222790824,-219.46702219500028,-219.46702219503183,5.008757852920098e-10,3.154809746774845e-11
2030-10-21 18:00:00,T2522-2521-25221-1-w1,82.72812385151931,82.72812385165585,175.9699450696064,175.96994506977003,-1.3653789210366085e-10,-1.6362378119083587e-10
2030-10-21 18:00:00,T2522-2521-25222-2-w1,79.55822579259569,79.55822579272694,169.2272950331302,169.2272950332875,-1.312514541496057e-10,-1.5731416169728618e-10
2030-09-06 22:00:00,2521-4981-1,-125.39537184789513,-125.39537184847387,-215.8123304633645,-215.8123304633638,5.787370582766016e-10,-7.105427357601002e-13
2030-09-06 22:00:00,T2522-2521-25221-1-w1,92.95757601882048,92.95757601900581,188.32249147625413,188.32249147642594,-1.8533796719566453e-10,-1.7180923350679222e-10
2030-09-06 22:00:00,T2522-2521-25222-2-w1,89.39571548015809,89.39571548033597,181.1065282416269,181.10652824179192,-1.7787726847018348e-10,-1.6501644495292567e-10
2030-07-02 12:00:00,2521-4981-1,-15.091994101314619,-15.091994101336722,-25.435202315977687,-25.435202315958612,2.2103208152657317e-11,-1.907451974147989e-11
2030-07-02 12:00:00,T2522-2521-25221-1-w1,9.803212532989837,9.803212532983483,20.71244009443557,20.712440094420856,6.354028414534696e-12,1.4715340057591675e-11
2030-07-02 12:00:00,T2522-2521-25222-2-w1,9.427582300696558,9.427582300690336,19.91880039134309,19.918800391329047,6.222578008419077e-12,1.404387717229838e-11
