hour,phi_N,phi_P,tier
2030-02-04 18:00:00,1.0,0.24087741784751415,N_then_P
2030-02-04 19:00:00,1.0,0.11246874928474426,N_then_P
2030-02-04 20:00:00,1.0,0.15573977679014206,N_then_P
2030-02-13 19:00:00,1.0,0.22637525014579296,N_then_P
2030-02-13 20:00:00,1.0,0.1233725119382143,N_then_P
2030-02-13 22:00:00,1.0,0.004586284980177879,N_then_P
2030-02-14 02:00:00,0.10112199932336807,0.0,N_only
2030-02-17 17:00:00,1.0,0.12429790757596493,N_then_P
2030-02-17 18:00:00,1.0,0.1932972799986601,N_then_P
2030-02-17 19:00:00,1.0,0.20268362574279308,N_then_P
2030-02-17 20:00:00,1.0,0.13218072056770325,N_then_P
2030-02-17 21:00:00,1.0,0.2503029443323612,N_then_P
2030-02-17 22:00:00,1.0,0.2281713392585516,N_then_P
2030-02-17 23:00:00,1.0,0.2417462207376957,N_then_P
2030-02-18 00:00:00,1.0,0.20157415233552456,N_then_P
2030-02-18 01:00:00,1.0,0.22048970870673656,N_then_P
2030-02-18 02:00:00,1.0,0.2290506586432457,N_then_P
2030-02-18 03:00:00,1.0,0.23012743145227432,N_then_P
2030-02-18 04:00:00,1.0,0.1808503121137619,N_then_P
2030-02-18 05:00:00,1.0,0.2807210925966501,N_then_P
2030-02-18 06:00:00,1.0,0.27256993018090725,N_then_P
2030-02-18 07:00:00,1.0,0.23991436325013638,N_then_P
2030-02-18 08:00:00,1.0,0.19337762147188187,N_then_P
2030-02-18 09:00:00,1.0,0.21665645204484463,N_then_P
2030-02-18 10:00:00,1.0,0.23925145901739597,N_then_P
2030-02-18 11:00:00,1.0,0.1462171282619238,N_then_P
2030-02-18 12:00:00,1.0,0.13214957900345325,N_then_P
2030-02-18 13:00:00,1.0,0.14716319181025028,N_then_P
2030-02-18 14:00:00,1.0,0.20896008424460888,N_then_P
2030-02-18 15:00:00,1.0,0.1589865516871214,N_then_P
2030-02-18 16:00:00,1.0,0.12221957184374332,N_then_P
2030-02-18 17:00:00,1.0,0.031097162514925003,N_then_P
2030-02-18 18:00:00,1.0,0.18020707927644253,N_then_P
2030-02-18 19:00:00,1.0,0.1848509032279253,N_then_P
2030-02-18 20:00:00,1.0,0.18048441037535667,N_then_P
2030-02-18 21:00:00,1.0,0.19721825420856476,N_then_P
2030-02-18 22:00:00,1.0,0.1286877915263176,N_then_P
2030-02-18 23:00:00,1.0,0.15869016014039516,N_then_P
2030-02-19 00:00:00,1.0,0.07778922095894814,N_then_P
2030-02-19 01:00:00,1.0,0.02881942130625248,N_then_P
2030-02-19 02:00:00,1.0,0.057120297104120255,N_then_P
2030-02-19 03:00:00,1.0,0.022471578791737556,N_then_P
2030-02-19 04:00:00,0.9808650761842728,0.0,N_only
2030-02-19 05:00:00,1.0,0.06355629302561283,N_then_P
2030-02-19 06:00:00,1.0,0.07933118008077145,N_then_P
2030-02-19 07:00:00,1.0,0.02354205586016178,N_then_P
2030-02-19 08:00:00,0.5110401287674904,0.0,N_only
2030-02-19 09:00:00,0.8465062901377678,0.0,N_only
2030-02-19 10:00:00,0.9320332631468773,0.0,N_only
2030-02-19 11:00:00,1.0,0.04813104495406151,N_then_P
2030-02-19 12:00:00,1.0,0.12778138928115368,N_then_P
2030-02-19 13:00:00,0.9774807393550873,0.0,N_only
2030-02-19 15:00:00,0.9387131556868553,0.0,N_only
2030-02-19 16:00:00,1.0,0.06956214644014835,N_then_P
2030-02-19 17:00:00,1.0,0.1617040205746889,N_then_P
2030-02-19 18:00:00,1.0,0.15753015130758286,N_then_P
2030-02-19 19:00:00,1.0,0.19093682803213596,N_then_P
2030-02-19 20:00:00,1.0,0.165995879098773,N_then_P
2030-02-19 21:00:00,1.0,0.22202497348189354,N_then_P
2030-02-19 22:00:00,1.0,0.18903722055256367,N_then_P
2030-02-19 23:00:00,1.0,0.10025845095515251,N_then_P
2030-02-20 00:00:00,1.0,0.07546653226017952,N_then_P
2030-02-20 01:00:00,1.0,0.1343830656260252,N_then_P
2030-02-20 02:00:00,1.0,0.14899755455553532,N_then_P
2030-02-20 03:00:00,1.0,0.09073421359062195,N_then_P
2030-02-20 04:00:00,1.0,0.11643860302865505,N_then_P
2030-02-20 05:00:00,1.0,0.0258204136043787,N_then_P
2030-02-20 06:00:00,1.0,0.016067204996943474,N_then_P
2030-02-20 07:00:00,1.0,0.03421786054968834,N_then_P
2030-02-20 10:00:00,1.0,0.048486972227692604,N_then_P
2030-02-20 11:00:00,1.0,0.1821873988956213,N_then_P
2030-02-20 12:00:00,1.0,0.0014524348080158234,N_then_P
2030-02-21 03:00:00,0.08454231917858124,0.0,N_only
2030-02-21 06:00:00,0.5159310847520828,0.0,N_only
2030-02-25 03:00:00,1.0,0.01793503388762474,N_then_P
2030-02-25 04:00:00,0.13796964287757874,0.0,N_only
2030-02-25 05:00:00,1.0,0.21620415523648262,N_then_P
2030-02-25 06:00:00,1.0,0.149263808503747,N_then_P
2030-02-25 07:00:00,1.0,0.1825188361108303,N_then_P
2030-02-25 08:00:00,1.0,0.19984324648976326,N_then_P
2030-02-25 09:00:00,1.0,0.14020739868283272,N_then_P
2030-02-25 10:00:00,1.0,0.08756637759506702,N_then_P
2030-02-25 11:00:00,1.0,0.1644050683826208,N_then_P
2030-02-25 12:00:00,1.0,0.17391236126422882,N_then_P
2030-02-25 13:00:00,1.0,0.1621439065784216,N_then_P
2030-02-25 14:00:00,1.0,0.12918212078511715,N_then_P
2030-02-25 15:00:00,1.0,0.11468127742409706,N_then_P
2030-02-25 16:00:00,1.0,0.07601244375109673,N_then_P
2030-02-25 17:00:00,1.0,0.13970685377717018,N_then_P
2030-02-25 18:00:00,1.0,0.07897153496742249,N_then_P
2030-02-25 19:00:00,1.0,0.07915167883038521,N_then_P
2030-02-25 20:00:00,1.0,0.13451520167291164,N_then_P
2030-02-25 21:00:00,1.0,0.06794637069106102,N_then_P
2030-02-25 22:00:00,1.0,0.11937321163713932,N_then_P
2030-02-25 23:00:00,1.0,0.09881003759801388,N_then_P
2030-02-26 00:00:00,1.0,0.10291913338005543,N_then_P
2030-02-26 01:00:00,1.0,0.10610083676874638,N_then_P
2030-02-26 02:00:00,1.0,0.04999987408518791,N_then_P
2030-02-26 03:00:00,0.7432963028550148,0.0,N_only
2030-02-26 04:00:00,0.940658412873745,0.0,N_only
2030-02-26 05:00:00,0.2361127734184265,0.0,N_only
2030-02-26 06:00:00,0.7136469185352325,0.0,N_only
2030-02-26 10:00:00,1.0,0.009644130244851112,N_then_P
2030-02-26 11:00:00,0.8589667156338692,0.0,N_only
2030-02-26 13:00:00,0.08286498486995697,0.0,N_only
2030-02-26 14:00:00,0.7541486173868179,0.0,N_only
