rule,generator,bus,station,class,cum_cut_MWh,cum_avail_MWh,r,hours_cut
rule1,40971-1,4091,Mulreavy,P,27476.3628115049,228175.13027999998,0.12041786840567549,777
rule1,40972-2,4091,Mulreavy,P,1424.0797798645833,11826.150044999998,0.1204178684056755,777
rule1,40973-1,4091,Mulreavy,P,1206.2793429441176,10017.444744,0.12041786840567549,777
rule1,43771-1,4371,Glenree,N,8003.642660604009,76983.14791999999,0.10396616502252289,777
rule1,43774-2,4371,Glenree,P,9761.585602129531,93891.94648099999,0.10396616502252287,777
rule1,49871-1,4981,Sligo,N,1234.3336566569062,10897.590892800003,0.11326665396041118,777
rule1,49971-1,4991,Sorne Hill,P,9588.34144120216,84382.24284,0.11362984815872854,777
rule1,49973-2,4991,Sorne Hill,P,2252.4992592030467,19823.130064000004,0.11362984815872851,777
rule1,49976-3,4991,Sorne Hill,P,2800.4044844145983,24644.972511999997,0.11362984815872854,777
rule1,49977-1,4991,Sorne Hill,P,182.63507507051727,1607.280816,0.11362984815872852,777
rule1,49979-3,4991,Sorne Hill,P,91.31753753525864,803.640408,0.11362984815872852,777
rule1,53673-3,5361,Trillick,P,4261.485084978736,37503.219039999996,0.11362984815872852,777
rule1,53674-4,5361,Trillick,P,3040.873999924113,26761.225586400004,0.11362984815872852,777
rule1,67059-1,5241,Tawnaghmore,P,5463.081834189615,53312.198016,0.10247339328515474,777
rule1,68087-1,4981,Sligo,P,2314.3756062316993,20432.982924,0.11326665396041122,777
rule1,68101-1,4981,Sligo,P,1815.1965539072148,16025.868960000002,0.11326665396041118,777
rule1,68223-1,1341,Binbane,P,164.80650688524486,1423.52744,0.11577332635417611,777
rule1,68244-1,1341,Binbane,N,626.2647261639304,5409.404272,0.1157733263541761,777
rule1,68254-1,4371,Glenree,N,757.4876089500223,7285.905070999999,0.10396616502252289,777
rule1,68260-1,1571,Ardnagappary,N,5889.690968149,50679.689280800005,0.11621403074348186,777
rule1,68268-1,1341,Binbane,N,1384.374657836057,11957.630496,0.11577332635417613,777
rule1,68269-1,1341,Binbane,P,6592.260275409795,56941.09760000001,0.11577332635417611,777
rule1,68269-2,1341,Binbane,N,1186.6068495737627,10249.397568,0.11577332635417609,777
rule1,68284-1,5361,Trillick,P,2100.303363310949,18483.729384000002,0.11362984815872852,777
rule1,68308-1,4091,Mulreavy,P,1809.4190144161764,15026.167116,0.12041786840567549,777
rule1,68312-1,4371,Glenree,N,3573.054759198218,34367.47675,0.10396616502252287,777
rule1,68407-1,1341,Binbane,P,3098.3623294426034,26762.315872,0.11577332635417611,777
rule1,69197-1,17010,Cathaleen's Fall,P,5552.333613694209,48015.9568,0.11563517596496607,777
rule2,13471-1,1341,Binbane,P,19.73826856102625,1879.0562208000001,0.010504352313962573,31
rule2,13473-4,1341,Binbane,P,298.7656104918973,28442.0782512,0.010504352313962573,31
rule2,13474-1,1341,Binbane,P,179.4388051002386,17082.329279999998,0.010504352313962573,31
rule2,13475-6,1341,Binbane,P,228.78447650280424,21779.969832000002,0.010504352313962573,31
rule2,13476-3,1341,Binbane,P,355.8869634488066,33879.953072000004,0.010504352313962573,31
rule2,13478-1,1341,Binbane,P,89.7194025501193,8541.164639999999,0.010504352313962573,31
rule2,13479-9,1341,Binbane,P,101.68198955680188,9679.986592,0.010504352313962574,31
rule2,15771-1,1571,Ardnagappary,P,114.87283491344141,5587.1817804,0.020560067566875794,41
rule2,15772-1,1571,Ardnagappary,P,174.04974986885063,8465.42694,0.020560067566875798,41
rule2,16373-3,1631,Corderry,P,402.8320322911351,17621.16164,0.022860696730498585,63
rule2,16374-4,1631,Corderry,P,453.18603632752706,19823.806845,0.022860696730498592,63
rule2,16377-1,1631,Corderry,P,533.1600427382671,23322.1257,0.022860696730498585,63
rule2,16379-2,1631,Corderry,P,17.179601377121934,751.4907169999999,0.02286069673049858,63
rule2,16382-1,1631,Corderry,P,605.72904855542,26496.5261425,0.022860696730498585,63
rule2,16385-1,1631,Corderry,N,1031.3883457163643,42368.528355,0.024343265762608153,66
rule2,16392-1,1631,Corderry,P,761.1726368027115,31044.340654,0.024518885592908733,66
rule2,17075-7,1341,Binbane,P,59.21480568307874,5637.168662399999,0.010504352313962573,31
rule2,17077-8,1341,Binbane,P,0.5981293503341287,56.9410976,0.010504352313962573,31
rule2,17078-1,17010,Cathaleen's Fall,N,22128.920109474973,102891.336,0.2150707821451067,432
rule2,19371-1,1931,Cunghill,P,18023.47137172431,65655.72075000001,0.274514865815776,588
rule2,19372-2,1931,Cunghill,P,8398.49600627913,30547.187970000003,0.274935159810035,588
rule2,26732-1,2671,Garvagh,N,2472.5874631310107,88105.8082,0.02806384180164652,82
rule2,26771-1,2671,Garvagh,P,1926.1915037306378,67375.0298,0.028589100582937888,82
rule2,26773-1,2671,Garvagh,P,1629.8543493105399,57009.6406,0.028589100582937895,82
rule2,35971-1,3591,Lenalea,P,2552.4294216322587,87017.38938000001,0.02933240631347769,59
rule2,40471-1,4041,Moy,P,10.59732,16387.36008,0.0006466764596778177,1
rule2,40771-1,4071,Meentycat,P,13828.590422994308,150654.29511200002,0.09179021688504667,219
rule2,40772-2,4071,Meentycat,P,4721.065085808643,51433.205476799994,0.0917902168850467,219
rule2,40773-3,4071,Meentycat,P,3659.740376595847,39870.70192,0.09179021688504668,219
rule2,40971-1,4091,Mulreavy,P,52419.49467801275,228175.13027999998,0.22973360249071556,520
rule2,40972-2,4091,Mulreavy,P,2716.864053433588,11826.150044999998,0.22973360249071562,520
rule2,40973-1,4091,Mulreavy,P,2301.343668790804,10017.444744,0.22973360249071553,520
rule2,43771-1,4371,Glenree,N,388.5195110446008,76983.14791999999,0.005046812471845732,20
rule2,43774-2,4371,Glenree,P,473.8550465061827,93891.94648099999,0.005046812471845731,20
rule2,49871-1,4981,Sligo,N,4430.797004956575,10897.590892800003,0.40658500108349505,769
rule2,49971-1,4991,Sorne Hill,P,3892.2241907688062,84382.24284,0.04612610496913412,88
rule2,49973-2,4991,Sorne Hill,P,914.3637781488626,19823.130064000004,0.04612610496913412,88
rule2,49976-3,4991,Sorne Hill,P,1136.776589049937,24644.972511999997,0.04612610496913413,88
rule2,49977-1,4991,Sorne Hill,P,74.13760363369155,1607.280816,0.04612610496913413,88
rule2,49979-3,4991,Sorne Hill,P,37.06880181684578,803.640408,0.04612610496913413,88
rule2,53673-3,5361,Trillick,P,2249.7366281064724,37503.219039999996,0.05998782733042088,108
rule2,53674-4,5361,Trillick,P,1605.3477796274042,26761.225586400004,0.059987827330420865,108
rule2,67059-1,5241,Tawnaghmore,P,13.503450323794615,53312.198016,0.00025329006918345354,1
rule2,68087-1,4981,Sligo,P,8307.744384293577,20432.982924,0.4065850010834951,769
rule2,68101-1,4981,Sligo,P,6515.8779484655515,16025.868960000002,0.4065850010834951,769
rule2,68223-1,1341,Binbane,P,14.953233758353218,1423.52744,0.010504352313962573,31
rule2,68244-1,1341,Binbane,N,56.82228828174223,5409.404272,0.010504352313962574,31
rule2,68254-1,4371,Glenree,N,36.770596581006856,7285.905070999999,0.005046812471845731,20
rule2,68260-1,1571,Ardnagappary,N,1041.977835881519,50679.689280800005,0.020560067566875794,41
rule2,68268-1,1341,Binbane,N,125.60716357016702,11957.630496,0.010504352313962573,31
rule2,68269-1,1341,Binbane,P,598.1293503341287,56941.09760000001,0.010504352313962571,31
rule2,68269-2,1341,Binbane,N,107.66328306014316,10249.397568,0.010504352313962571,31
rule2,68284-1,5361,Trillick,P,1108.7987667096186,18483.729384000002,0.059987827330420865,108
rule2,68308-1,4091,Mulreavy,P,3452.015503186206,15026.167116,0.22973360249071556,520
rule2,68312-1,4371,Glenree,N,173.44621028776817,34367.47675,0.00504681247184573,20
rule2,68407-1,1341,Binbane,P,281.1207946570405,26762.315872,0.010504352313962574,31
rule2,69197-1,17010,Cathaleen's Fall,P,15707.767413321517,48015.9568,0.3271364033991616,622
rule3,13471-1,1341,Binbane,P,8.7729576,1879.0562208000001,0.004668810599112862,8
rule3,13473-4,1341,Binbane,P,141.03765445647653,28442.0782512,0.004958767541908651,9
rule3,13474-1,1341,Binbane,P,99.94883999539468,17082.329279999998,0.005851007690878248,10
rule3,13475-6,1341,Binbane,P,145.62832814618548,21779.969832000002,0.006686342050493684,12
rule3,13476-3,1341,Binbane,P,268.3192873954657,33879.953072000004,0.00791970658357309,14
rule3,13478-1,1341,Binbane,P,70.72637999999999,8541.164639999999,0.008280648246583852,14
rule3,13479-9,1341,Binbane,P,80.25395115254516,9679.986592,0.008290708916773793,15
rule3,15771-1,1571,Ardnagappary,P,101.70894174479191,5587.1817804,0.018203979348155434,32
rule3,15772-1,1571,Ardnagappary,P,160.40849380676542,8465.42694,0.01894865964158512,33
rule3,16373-3,1631,Corderry,P,103.566856,17621.16164,0.00587741365273578,9
rule3,16374-4,1631,Corderry,P,131.68984792739826,19823.806845,0.006643015085703044,11
rule3,16377-1,1631,Corderry,P,165.38598000000002,23322.1257,0.007091376752162862,11
rule3,16379-2,1631,Corderry,P,5.3291037999999995,751.4907169999999,0.0070913767521628614,11
rule3,16382-1,1631,Corderry,P,205.3475728282752,26496.5261425,0.0077499809493479606,13
rule3,16385-1,1631,Corderry,N,411.1833287926462,42368.528355,0.009704923554280627,16
rule3,16392-1,1631,Corderry,P,379.7650778894267,31044.340654,0.01223298900505058,21
rule3,17075-7,1341,Binbane,P,50.2433712,5637.168662399999,0.008912873502459496,15
rule3,17077-8,1341,Binbane,P,0.5075088,56.9410976,0.008912873502459496,15
rule3,17078-1,17010,Cathaleen's Fall,N,21430.68378824758,102891.336,0.20828462940988132,409
rule3,19371-1,1931,Cunghill,P,17560.275010974507,65655.72075000001,0.26745993814978425,573
rule3,19372-2,1931,Cunghill,P,8686.12502958102,30547.187970000003,0.2843510518255085,588
rule3,26732-1,2671,Garvagh,N,3385.2816447968544,88105.8082,0.03842291120140765,74
rule3,26771-1,2671,Garvagh,P,4063.004431969787,67375.0298,0.06030430626940943,110
rule3,26773-1,2671,Garvagh,P,4367.602062499303,57009.6406,0.07661164000566079,128
rule3,35971-1,3591,Lenalea,P,2552.4294216322587,87017.38938000001,0.02933240631347769,59
rule3,40471-1,4041,Moy,P,0.0,16387.36008,0.0,0
rule3,40771-1,4071,Meentycat,P,11333.5712210664,150654.29511200002,0.07522899504883516,161
rule3,40772-2,4071,Meentycat,P,5128.391092896484,51433.205476799994,0.0997097312009797,190
rule3,40773-3,4071,Meentycat,P,4600.659448684553,39870.70192,0.11538947716334946,219
rule3,40971-1,4091,Mulreavy,P,47054.96842097728,228175.13027999998,0.20622303738025627,474
rule3,40972-2,4091,Mulreavy,P,3387.651180891102,11826.150044999998,0.2864542702401593,488
rule3,40973-1,4091,Mulreavy,P,2947.696610490849,10017.444744,0.29425633839970883,498
rule3,43771-1,4371,Glenree,N,250.08675260400912,76983.14791999999,0.0032485908846426547,9
rule3,43774-2,4371,Glenree,P,848.5217498223872,93891.94648099999,0.009037215454832373,20
rule3,49871-1,4981,Sligo,N,4219.598206124583,10897.590892800003,0.38720468107427813,712
rule3,49971-1,4991,Sorne Hill,P,3587.497885326381,84382.24284,0.04251484393616742,79
rule3,49973-2,4991,Sorne Hill,P,972.716520913872,19823.130064000004,0.04906977443892091,80
rule3,49976-3,4991,Sorne Hill,P,1258.6172832459608,24644.972511999997,0.051069940639338174,84
rule3,49977-1,4991,Sorne Hill,P,84.7972271644869,1607.280816,0.05275819030523842,85
rule3,49979-3,4991,Sorne Hill,P,43.31599771743222,803.640408,0.05389972590506203,88
rule3,53673-3,5361,Trillick,P,2115.5360555025545,37503.219039999996,0.05640945256582312,95
rule3,53674-4,5361,Trillick,P,1628.6518495234177,26761.225586400004,0.06085864207770421,102
rule3,67059-1,5241,Tawnaghmore,P,42.31236399262003,53312.198016,0.0007936713466573126,2
rule3,68087-1,4981,Sligo,P,8224.326430324085,20432.982924,0.4025024863434905,744
rule3,68101-1,4981,Sligo,P,6718.289216446538,16025.868960000002,0.41921528456367324,769
rule3,68223-1,1341,Binbane,P,12.68772,1423.52744,0.008912873502459496,15
rule3,68244-1,1341,Binbane,N,48.213336,5409.404272,0.008912873502459496,15
rule3,68254-1,4371,Glenree,N,94.351077,7285.905070999999,0.012949808717045253,20
rule3,68260-1,1571,Ardnagappary,N,1033.163361646275,50679.689280800005,0.020386142383822563,41
rule3,68268-1,1341,Binbane,N,110.53735287554832,11957.630496,0.009244085014378447,17
rule3,68269-1,1341,Binbane,P,742.3694507167952,56941.09760000001,0.013037498081469983,26
rule3,68269-2,1341,Binbane,N,157.63561082937787,10249.397568,0.015379987924513483,27
rule3,68284-1,5361,Trillick,P,1189.1732395757222,18483.729384000002,0.06433621780922098,108
rule3,68308-1,4091,Mulreavy,P,4570.499637988305,15026.167116,0.3041693602037472,520
rule3,68312-1,4371,Glenree,N,529.477142459184,34367.47675,0.015406343221260317,31
rule3,68407-1,1341,Binbane,P,475.36613570466386,26762.315872,0.017762518684043126,31
rule3,69197-1,17010,Cathaleen's Fall,P,16129.541125802003,48015.9568,0.335920435637388,622
rule1N,13471-1,1341,Binbane,P,84.79702104156175,1879.0562208000001,0.04512745286857877,278
rule1N,13473-4,1341,Binbane,P,1283.5185457654575,28442.0782512,0.04512745286857878,278
rule1N,13474-1,1341,Binbane,P,773.5553574708789,17082.329279999998,0.045283950730100844,279
rule1N,13475-6,1341,Binbane,P,986.2830807753706,21779.969832000002,0.04528395073010084,279
rule1N,13476-3,1341,Binbane,P,1534.2181256505764,33879.953072000004,0.04528395073010083,279
rule1N,13478-1,1341,Binbane,P,386.77767873543945,8541.164639999999,0.045283950730100844,279
rule1N,13479-9,1341,Binbane,P,438.3480359001647,9679.986592,0.04528395073010084,279
rule1N,15771-1,1571,Ardnagappary,P,273.8794019332578,5587.1817804,0.04901923951965101,317
rule1N,15772-1,1571,Ardnagappary,P,414.96879080796623,8465.42694,0.049019239519651,317
rule1N,16373-3,1631,Corderry,P,801.6112607106746,17621.16164,0.04549139705358691,319
rule1N,16374-4,1631,Corderry,P,901.8126682995089,19823.806845,0.04549139705358691,319
rule1N,16377-1,1631,Corderry,P,1061.0153766077883,23322.1257,0.04549393954290317,320
rule1N,16379-2,1631,Corderry,P,34.24260202627758,751.4907169999999,0.045566234221729694,321
rule1N,16382-1,1631,Corderry,P,1207.346916271339,26496.5261425,0.0455662342217297,321
rule1N,16385-1,1631,Corderry,N,8577.94206326162,42368.528355,0.2024602315989887,479
rule1N,16392-1,1631,Corderry,P,1432.2455827607564,31044.340654,0.046135480818344086,325
rule1N,17075-7,1341,Binbane,P,284.59961104441265,5637.168662399999,0.050486268566469615,338
rule1N,17077-8,1341,Binbane,P,2.8747435459031587,56.9410976,0.05048626856646962,338
rule1N,17078-1,17010,Cathaleen's Fall,N,23501.199309808282,102891.336,0.22840795176192757,510
rule1N,19371-1,1931,Cunghill,P,3257.0036186544676,65655.72075000001,0.049607308874976705,429
rule1N,19372-2,1931,Cunghill,P,1515.3637888897633,30547.187970000003,0.049607308874976726,429
rule1N,26732-1,2671,Garvagh,N,29246.048477044482,88105.8082,0.33194234380843557,711
rule1N,26771-1,2671,Garvagh,P,3863.897581246162,67375.0298,0.0573491038551817,468
rule1N,26773-1,2671,Garvagh,P,3269.451799515984,57009.6406,0.057349103855181716,468
rule1N,35971-1,3591,Lenalea,P,5314.255288327853,87017.38938000001,0.061071187336140385,475
rule1N,40471-1,4041,Moy,P,838.1147958243959,16387.36008,0.05114397875758375,475
rule1N,40771-1,4071,Meentycat,P,9060.176852341872,150654.29511200002,0.06013885528856857,475
rule1N,40772-2,4071,Meentycat,P,3093.134101196488,51433.205476799994,0.06013885528856858,475
rule1N,40773-3,4071,Meentycat,P,2397.7783730205338,39870.70192,0.06013885528856859,475
rule1N,40971-1,4091,Mulreavy,P,14286.170875409738,228175.13027999998,0.06261055206971411,475
rule1N,40972-2,4091,Mulreavy,P,740.4417831767242,11826.150044999998,0.06261055206971411,475
rule1N,40973-1,4091,Mulreavy,P,627.1977457496957,10017.444744,0.0626105520697141,475
rule1N,43771-1,4371,Glenree,N,24907.09253753094,76983.14791999999,0.3235395435298919,777
rule1N,43774-2,4371,Glenree,P,4903.190275773186,93891.94648099999,0.052221627727841356,475
rule1N,49871-1,4981,Sligo,N,3852.2835354055605,10897.590892800003,0.3534986377540333,777
rule1N,49971-1,4991,Sorne Hill,P,5137.0683573506885,84382.24284,0.0608785472447237,475
rule1N,49973-2,4991,Sorne Hill,P,1206.8033601395268,19823.130064000004,0.06087854724472369,475
rule1N,49976-3,4991,Sorne Hill,P,1500.3501234167088,24644.972511999997,0.060878547244723705,475
rule1N,49977-1,4991,Sorne Hill,P,97.84892109239406,1607.280816,0.060878547244723705,475
rule1N,49979-3,4991,Sorne Hill,P,48.92446054619703,803.640408,0.060878547244723705,475
rule1N,53673-3,5361,Trillick,P,2283.141492155861,37503.219039999996,0.0608785472447237,475
rule1N,53674-4,5361,Trillick,P,1629.184536188361,26761.225586400004,0.06087854724472369,475
rule1N,67059-1,5241,Tawnaghmore,P,2765.803688220888,53312.198016,0.05187937828770102,475
rule1N,68087-1,4981,Sligo,P,1167.8789134500767,20432.982924,0.05715655505581221,475
rule1N,68101-1,4981,Sligo,P,915.983461529472,16025.868960000002,0.05715655505581221,475
rule1N,68223-1,1341,Binbane,P,85.26720504111202,1423.52744,0.05989853278916212,475
rule1N,68244-1,1341,Binbane,N,1932.5334291392974,5409.404272,0.3572543910504934,777
rule1N,68254-1,4371,Glenree,N,2357.2784008734643,7285.905070999999,0.3235395435298919,777
rule1N,68260-1,1571,Ardnagappary,N,18170.852896118337,50679.689280800005,0.3585430998883879,777
rule1N,68268-1,1341,Binbane,N,4271.916001255289,11957.630496,0.3572543910504934,777
rule1N,68269-1,1341,Binbane,P,3410.68820164448,56941.09760000001,0.05989853278916211,475
rule1N,68269-2,1341,Binbane,N,3661.642286790248,10249.397568,0.3572543910504934,777
rule1N,68284-1,5361,Trillick,P,1125.2625925625316,18483.729384000002,0.06087854724472369,475
rule1N,68308-1,4091,Mulreavy,P,940.7966186245436,15026.167116,0.0626105520697141,475
rule1N,68312-1,4371,Glenree,N,11119.237739969172,34367.47675,0.3235395435298919,777
rule1N,68407-1,1341,Binbane,P,1603.023454772906,26762.315872,0.05989853278916213,475
rule1N,69197-1,17010,Cathaleen's Fall,P,2837.566290180751,48015.9568,0.05909631879252172,475
band0,13471-1,1341,Binbane,P,198.44755398641308,1879.0562208000001,0.10561022697975736,210
band0,13473-4,1341,Binbane,P,3004.5644927455132,28442.0782512,0.10563800810226473,213
band0,13474-1,1341,Binbane,P,1803.926056523579,17082.329279999998,0.10560187823071746,213
band0,13475-6,1341,Binbane,P,2299.715699194497,21779.969832000002,0.10558856219422595,212
band0,13476-3,1341,Binbane,P,3583.5069031491585,33879.953072000004,0.10577071625611956,210
band0,13478-1,1341,Binbane,P,901.8378988818044,8541.164639999999,0.10558722807640487,213
band0,13479-9,1341,Binbane,P,1023.8344322401897,9679.986592,0.1057681663615459,213
band0,15771-1,1571,Ardnagappary,P,590.675399924302,5587.1817804,0.10571973906351301,193
band0,15772-1,1571,Ardnagappary,P,894.9627271580333,8465.42694,0.10571973906351301,193
band0,16373-3,1631,Corderry,P,1850.0328977232055,17621.16164,0.10498927003334643,212
band0,16374-4,1631,Corderry,P,2081.5130452735657,19823.806845,0.10500067224971824,215
band0,16377-1,1631,Corderry,P,2448.7470550940943,23322.1257,0.10499673514297603,213
band0,16379-2,1631,Corderry,P,78.91138583826837,751.4907169999999,0.10500646788198234,213
band0,16382-1,1631,Corderry,P,2782.234133833628,26496.5261425,0.10500373214475726,214
band0,16385-1,1631,Corderry,N,4448.1535212821655,42368.528355,0.10498720852449031,212
band0,16392-1,1631,Corderry,P,3259.867588085486,31044.340654,0.10500682312495688,212
band0,17075-7,1341,Binbane,P,595.6919460936867,5637.168662399999,0.1056721878958423,205
band0,17077-8,1341,Binbane,P,6.019039204960082,56.9410976,0.10570641344574437,205
band0,17078-1,17010,Cathaleen's Fall,N,10874.256260133443,102891.336,0.10568680204651482,202
band0,19371-1,1931,Cunghill,P,6949.464130351476,65655.72075000001,0.10584704654775229,228
band0,19372-2,1931,Cunghill,P,3233.788339496686,30547.187970000003,0.1058620630701768,225
band0,26732-1,2671,Garvagh,N,9326.5096732826,88105.8082,0.10585578707945614,211
band0,26771-1,2671,Garvagh,P,7128.128789930177,67375.0298,0.10579778311178092,219
band0,26773-1,2671,Garvagh,P,6039.807551242459,57009.6406,0.10594361738955532,209
band0,35971-1,3591,Lenalea,P,9205.414607552293,87017.38938000001,0.10578821857494218,202
band0,40471-1,4041,Moy,P,1739.8095819729765,16387.36008,0.10616777647403575,205
band0,40771-1,4071,Meentycat,P,15947.546293901902,150654.29511200002,0.10585523819315017,224
band0,40772-2,4071,Meentycat,P,5451.518679463475,51433.205476799994,0.10599220151507949,208
band0,40773-3,4071,Meentycat,P,4226.013545290949,39870.70192,0.1059929557741518,203
band0,40971-1,4091,Mulreavy,P,24233.428842602392,228175.13027999998,0.10620539062633551,232
band0,40972-2,4091,Mulreavy,P,1254.6946654583057,11826.150044999998,0.1060949388164393,192
band0,40973-1,4091,Mulreavy,P,1059.9822280505127,10017.444744,0.10581363363001273,193
band0,43771-1,4371,Glenree,N,8145.325771198901,76983.14791999999,0.1058066082159102,239
band0,43774-2,4371,Glenree,P,9948.09035500841,93891.94648099999,0.10595254148897114,244
band0,49871-1,4981,Sligo,N,1154.0929607254068,10897.590892800003,0.10590349482543997,191
band0,49971-1,4991,Sorne Hill,P,8904.217318780882,84382.24284,0.10552240636296509,195
band0,49973-2,4991,Sorne Hill,P,2087.2392249882946,19823.130064000004,0.10529312062472145,185
band0,49976-3,4991,Sorne Hill,P,2595.053992167396,24644.972511999997,0.10529749996287584,186
band0,49977-1,4991,Sorne Hill,P,169.13584592501,1607.280816,0.1052310487634228,186
band0,49979-3,4991,Sorne Hill,P,84.567922962505,803.640408,0.1052310487634228,186
band0,53673-3,5361,Trillick,P,3956.451094609195,37503.219039999996,0.1054963066074233,185
band0,53674-4,5361,Trillick,P,2822.3480242162577,26761.225586400004,0.10546407955435975,182
band0,67059-1,5241,Tawnaghmore,P,5636.178382537985,53312.198016,0.10572024025057945,214
band0,68087-1,4981,Sligo,P,2168.0228815893397,20432.982924,0.10610408131075379,192
band0,68101-1,4981,Sligo,P,1697.6263152840759,16025.868960000002,0.10593037541498004,196
band0,68223-1,1341,Binbane,P,150.92903283040454,1423.52744,0.10602467405222939,201
band0,68244-1,1341,Binbane,N,573.5303247555372,5409.404272,0.10602467405222939,201
band0,68254-1,4371,Glenree,N,771.1759371913158,7285.905070999999,0.10584490597617284,237
band0,68260-1,1571,Ardnagappary,N,5361.8973995774395,50679.689280800005,0.10579972915518236,192
band0,68268-1,1341,Binbane,N,1263.0845179978837,11957.630496,0.1056300007280208,201
band0,68269-1,1341,Binbane,P,6040.130638894933,56941.09760000001,0.10607682137295037,204
band0,68269-2,1341,Binbane,N,1086.6997109473218,10249.397568,0.10602571553474954,202
band0,68284-1,5361,Trillick,P,1946.1877903501456,18483.729384000002,0.10529194352059798,182
band0,68308-1,4091,Mulreavy,P,1589.5751912997707,15026.167116,0.105787136468566,191
band0,68312-1,4371,Glenree,N,3640.734040218427,34367.47675,0.10593544782767407,238
band0,68407-1,1341,Binbane,P,2826.8982456310423,26762.315872,0.10562980644693298,202
band0,69197-1,17010,Cathaleen's Fall,P,5077.159507973216,48015.9568,0.10573900524613135,191
band1,13471-1,1341,Binbane,P,191.86629884718948,1879.0562208000001,0.10210780109894915,214
band1,13473-4,1341,Binbane,P,2901.7796197444422,28442.0782512,0.10202417678891004,213
band1,13474-1,1341,Binbane,P,1756.6413437208337,17082.329279999998,0.10283382991437301,212
band1,13475-6,1341,Binbane,P,2241.1486695970952,21779.969832000002,0.10289953048072224,214
band1,13476-3,1341,Binbane,P,3479.6087227061244,33879.953072000004,0.10270405969310027,214
band1,13478-1,1341,Binbane,P,878.9471136404266,8541.164639999999,0.10290717375053746,212
band1,13479-9,1341,Binbane,P,994.8051746563517,9679.986592,0.10276927196144114,213
band1,15771-1,1571,Ardnagappary,P,625.4778527505232,5587.1817804,0.11194872072083248,209
band1,15772-1,1571,Ardnagappary,P,947.6937162886716,8465.42694,0.11194872072083249,209
band1,16373-3,1631,Corderry,P,1624.961125229635,17621.16164,0.09221645873453523,200
band1,16374-4,1631,Corderry,P,1828.0812658833388,19823.806845,0.0922164587345352,200
band1,16377-1,1631,Corderry,P,2166.450402215693,23322.1257,0.0928924931665081,201
band1,16379-2,1631,Corderry,P,70.29725029361677,751.4907169999999,0.09354373740536409,202
band1,16382-1,1631,Corderry,P,2479.181322308396,26496.5261425,0.09356627766882351,203
band1,16385-1,1631,Corderry,N,3996.9154115935366,42368.528355,0.09433689502037783,204
band1,16392-1,1631,Corderry,P,2945.9953904857907,31044.340654,0.09489637494060307,205
band1,17075-7,1341,Binbane,P,631.1038046958213,5637.168662399999,0.11195403978335672,230
