StartTime,R_MW,observed_MW,n_units_cut,n_units_available,band0_MW,band1_MW,band2_MW,band3_MW,band4_MW,band5_MW,band6_MW,band7_MW,band8_MW,band10_MW,bandinf_MW
2026-07-02 05:30:00,0.6947928556997598,3.187999999999996,10,15,3.17718693911403,3.1772029600441662,3.17718693911403,3.17718693911403,3.17718693911403,3.17718693911403,3.17718693911403,2.9654715486216077,2.9654715486216077,2.9654715486216077,2.6439342566073702
2026-07-02 11:00:00,0.8207175808714113,3.753000000000001,2,15,3.7530161186151942,3.7530161186151942,3.7530161186151942,3.7530161186151942,3.7530161186151942,3.7530161186151942,3.7530161186151942,3.400773829823182,3.400773829823182,3.400773829823182,3.1911521711401187
2026-07-02 11:30:00,0.9538955736107372,4.362000000000002,1,15,4.362017577530824,4.362017577530824,4.362017577530824,4.362017577530824,4.362017577530824,4.362017577530824,4.362017577530824,4.362017577530824,3.9526180244307807,3.9526180244307807,3.636195457368056
2026-07-02 12:00:00,0.0712906824844339,0.3260000000000005,1,15,0.3260011074523519,0.3260011074523519,0.3260011074523519,0.3260011074523519,0.3260011074523519,0.3260011074523519,0.3260011074523519,0.3260011074523519,0.2954042815140844,0.2954042815140844,0.24191259447748725
2026-07-02 12:30:00,0.029740941411000307,0.13599999999999746,3,15,0.13600080010367158,0.13600080010367158,0.13600080010367158,0.13600080010367158,0.13600080010367158,0.13600080010367158,0.13600080010367158,0.13600080010367158,0.12323632097346429,0.12323632097346429,0.10092073814146706
2026-07-03 12:00:00,0.6471840614854236,2.6579999999999995,4,15,2.9594737887017124,2.9594737887017124,2.9594737887017124,2.9594737887017124,2.196107120346355,2.196107120346355,2.196107120346355,2.196107120346355,2.196107120346355,2.196107120346355,2.196107120346355
2026-07-03 12:30:00,0.8772980996867933,4.042000000000001,2,15,4.011744715229336,4.011744715229336,4.011744715229336,4.011744715229336,4.011744715229336,3.63522420855257,2.976959288778601,2.976959288778601,2.976959288778601,2.976959288778601,2.976959288778601
2026-07-03 13:00:00,1.4353816953424392,6.641,4,15,6.563774622807168,6.563774622807168,6.563774622807168,6.563774622807168,6.563774622807168,6.563774622807168,5.947732349226487,5.947732349226487,5.947732349226488,4.870719396768319,4.870719396768319
2026-07-03 13:30:00,1.5877197194370352,7.141000000000002,5,15,7.260396738859839,7.260396738859839,7.260396738859839,5.405606365837152,7.260396738859839,5.405606365837152,7.260396738859839,5.399073431400975,5.399073431400975,6.578969181119144,5.399073431400975
2026-07-03 14:00:00,5.420471314140785,22.56,5,15,24.786995638453913,24.786995638453913,24.786995638453913,24.786995638453913,22.593289478180814,22.77779982039854,22.77779982039854,22.460585005215613,22.460585005215616,21.06509735969999,21.06509735969999
2026-07-03 14:30:00,9.468731229098585,39.263,5,15,43.29906486809718,40.67607483377314,40.67607483377314,42.27085412533763,39.61430641401527,43.29906486809718,39.647864091013595,42.27085412533763,39.235193830450136,39.235193830450136,37.566623116924404
2026-07-03 15:00:00,7.941809432475022,33.327999999999996,5,15,36.31659659005561,36.316771380208436,34.47926507081646,34.47926507081646,36.316771380208436,35.24969189884676,34.11041727105632,32.9081505122961,33.04333778969464,32.9081505122961,31.29707097098302
2026-07-03 15:30:00,4.727303831412371,20.156,5,15,19.983525429366686,20.657357184601715,21.617279233263865,21.617279233263865,21.617279233263865,19.58833529363481,21.617279233263865,21.617279233263865,18.54907179594452,19.588335293634813,18.54907179594452
2026-07-03 16:00:00,4.919045837827417,20.48,5,15,22.493948314374954,22.49397419626299,21.492043883511666,22.494051989965755,20.56533657232243,20.246815665692537,22.494051989965755,20.246815665692537,20.56533657232243,20.56533657232243,18.953308684339518
2026-07-03 16:30:00,16.52302835309876,75.768,13,15,77.58137709779265,75.55727440038153,75.55727440038153,73.41362662013663,75.55727440038153,75.55727440038153,75.55727440038153,75.55727440038153,72.5278557058957,71.59978703528175,69.60499851514012
2026-07-03 17:00:00,16.425394823953383,76.027,14,15,74.04590546679222,74.04588148553965,73.3487635473798,72.6084985934696,72.69790035391783,74.04604403845627,71.63312859986763,71.5437268394194,72.6084985934696,71.5437268394194,69.87107635474099
2026-07-03 17:30:00,19.290023078589844,90.082,14,15,93.75138747883791,91.0032019257223,86.29552395165831,87.38630170904445,85.74420604193364,85.47656537056902,86.56815400660291,87.11866103767986,83.8296321656232,84.65261740589978,82.73804352958932
2026-07-03 18:00:00,19.411688259565878,90.164,13,15,87.72575137485333,84.23380306218662,85.27421294277988,82.99257705884935,85.27455971531319,85.44421692261562,82.99257705884935,84.20296419226602,86.31494286889412,84.20296419226602,82.99257705884935
2026-07-03 18:30:00,23.76255268653837,110.05799999999999,13,15,106.947515381921,112.2622396823729,106.11590422993473,107.33354507249142,106.11590422993473,104.86905492211764,107.4447858231639,106.11590422993473,103.95801118248222,106.08669576467436,102.71116187466517
2026-07-03 19:00:00,20.298044581213162,94.56700000000001,14,15,91.55232976680007,90.04674572189597,88.49591011109199,88.93526178835383,88.93526178835383,88.34023501025708,88.93526178835383,88.73403190538303,88.93526178835383,88.34023501025708,87.22855113982385
2026-07-03 19:30:00,14.150519359678501,68.098,13,15,67.25611588686343,62.20614076362946,63.33478842813605,61.45214167218457,63.42164089401581,62.20611984962987,62.04832560701816,62.73860449330246,62.04832560701816,61.3652892063048,58.95015780668072
2026-07-03 20:00:00,11.316816306101591,54.433000000000014,9,15,48.71418757349811,55.549173371118144,49.06763573234713,49.76842834266385,47.526610845877165,49.508243277429685,47.526610845877165,48.71422309029391,47.526610845877165,48.0134621880425,46.44725057668976
2026-07-03 20:30:00,10.94015807290067,50.76599999999999,14,15,50.02754043037413,45.90786989505722,46.60568421256831,48.742467774329235,47.922481168478406,48.0446727740586,47.922481168478406,47.07087503930737,48.742467774329235,48.0446727740586,44.810663157344344
2026-07-03 21:00:00,5.606470495956099,26.711000000000006,12,15,23.93581113999049,24.55198689639749,24.834212616041018,24.834212616041018,25.637513749820567,24.834212616041018,25.637513749820567,24.299308384210747,23.496007250431198,22.720294124850327,22.720294124850327
2026-07-03 21:30:00,6.194168724444565,30.209000000000003,12,15,30.391144544622524,27.49064090827669,28.32502050196582,28.32502050196582,27.230093314951596,27.365573852328815,28.32502050196582,26.531330183464696,28.32502050196582,27.230093314951596,25.13583553632672
2026-07-03 22:00:00,7.680601495915811,37.212,13,15,34.144711627821366,35.12232315409443,35.12209579653705,33.65021726653156,34.090253414126124,34.090253414126124,34.090253414126124,35.12228542548687,33.59555896386081,33.65021726653156,32.011935963419795
2026-07-03 22:30:00,7.722100468012847,37.076999999999984,13,15,35.151042643352014,36.566204789464706,33.068212464166336,34.085029281927866,35.31206821189463,35.31206821189463,34.295226530229655,34.085029281927866,35.31206821189463,32.68173182820502,32.01519661158952
2026-07-03 23:00:00,6.39172481939835,31.622,10,15,28.836597947785236,28.000554927689382,29.22829329523546,28.551749350723973,27.53295352358467,28.20953586611476,28.160231947706254,28.20953586611476,27.141318827150766,27.53295352358467,25.91358475879021
2026-07-03 23:30:00,4.25254005836611,20.248000000000008,10,15,22.404633198445662,18.511248774222576,17.621076089793284,18.31432522680371,17.5643094670828,16.42393298841132,16.432419366385634,17.621076089793284,17.5643094670828,17.621076089793284,16.42393298841132
