rule,generator,bus,station,class,cum_cut_MWh,cum_avail_MWh,r,hours_cut
rule1,68101-1,4981,Sligo,P,1592.0997770921679,16591.45452,0.09595902367528944,718
rule1,68223-1,1341,Binbane,P,145.35920102693356,1380.4458,0.10529873829666733,718
rule1,68244-1,1341,Binbane,N,552.3649639023475,5245.69404,0.10529873829666732,718
rule1,68254-1,4371,Glenree,N,672.8484683228519,7252.887607999999,0.0927697359573991,718
rule1,68260-1,1571,Ardnagappary,N,5151.796987820846,48995.353425600006,0.10514868508181918,718
rule1,68268-1,1341,Binbane,N,1221.0172886262421,11595.74472,0.10529873829666733,718
rule1,68269-1,1341,Binbane,P,5814.368041077343,55217.831999999995,0.10529873829666735,718
rule1,68269-2,1341,Binbane,N,1046.5862473939217,9939.209760000002,0.1052987382966673,718
rule1,68284-1,5361,Trillick,P,1889.5491433862512,19007.690406,0.09940971801549296,718
rule1,68308-1,4091,Mulreavy,P,1615.5165408920248,15175.415988,0.1064561618719051,718
rule1,68312-1,4371,Glenree,N,3173.813529824773,34211.734000000004,0.09276973595739908,718
rule1,68407-1,1341,Binbane,P,2732.7529793063513,25952.38104,0.10529873829666733,718
rule1,69197-1,17010,Cathaleen's Fall,P,5063.301227671488,50665.0956,0.09993667568785734,718
rule2,13471-1,1341,Binbane,P,10.14129142108392,1822.188456,0.005565445982105332,17
rule2,13473-4,1341,Binbane,P,153.50227469186115,27581.307084,0.005565445982105332,17
rule2,13474-1,1341,Binbane,P,92.19355837349018,16565.3496,0.005565445982105332,17
rule2,13475-6,1341,Binbane,P,117.54678692619999,21120.82074,0.005565445982105333,17
rule2,13476-3,1341,Binbane,P,182.85055744075555,32854.61004,0.005565445982105333,17
rule2,13478-1,1341,Binbane,P,46.09677918674509,8282.6748,0.005565445982105332,17
rule2,13479-9,1341,Binbane,P,52.24301641164444,9387.031439999999,0.005565445982105334,17
rule2,15771-1,1571,Ardnagappary,P,70.79072173498088,5401.4921928,0.013105771369871167,26
rule2,15772-1,1571,Ardnagappary,P,107.25866929542556,8184.0790799999995,0.013105771369871169,26
rule2,16373-3,1631,Corderry,P,210.73797282304628,18200.822472,0.01157848625507138,38
rule2,16374-4,1631,Corderry,P,237.08021942592708,20475.925281000003,0.011578486255071378,38
rule2,16377-1,1631,Corderry,P,285.1699395468987,24089.32386,0.01183802173959808,39
rule2,16379-2,1631,Corderry,P,9.499564323335797,776.2115465999999,0.01223837028055851,39
rule2,16382-1,1631,Corderry,P,334.94153519347765,27368.148496499998,0.01223837028055851,39
rule2,16385-1,1631,Corderry,N,547.8592291659398,43762.271679000005,0.01251898514740126,40
rule2,16392-1,1631,Corderry,P,413.42594670883744,32065.566649200002,0.012893143328223453,40
rule2,17075-7,1341,Binbane,P,30.42387426325176,5466.565368,0.005565445982105333,17
rule2,17077-8,1341,Binbane,P,0.3073118612449673,55.217832,0.005565445982105333,17
rule2,17078-1,17010,Cathaleen's Fall,N,21353.278445725642,108568.062,0.1966810317174644,401
rule2,19371-1,1931,Cunghill,P,14607.17325857973,64097.241,0.2278908269792725,500
rule2,19372-2,1931,Cunghill,P,6806.633255820859,29822.084760000005,0.22824136241979004,501
rule2,26732-1,2671,Garvagh,N,965.1088526403499,91004.11236,0.0106051125340634,46
rule2,26771-1,2671,Garvagh,P,738.0244167249734,69591.38004,0.010605112534063398,46
rule2,26773-1,2671,Garvagh,P,624.4821987672852,58885.01387999999,0.010605112534063401,46
rule2,35971-1,3591,Lenalea,P,1589.9432353867974,85450.34757,0.018606632747565282,34
rule2,40471-1,4041,Moy,P,0.0,16647.58668,0.0,0
rule2,40771-1,4071,Meentycat,P,15698.447918802765,146473.745652,0.1071758481284418,229
rule2,40772-2,4071,Meentycat,P,5359.432314056293,50005.97063279999,0.10717584812844182,229
rule2,40773-3,4071,Meentycat,P,4154.598693066895,38764.318320000006,0.1071758481284418,229
rule2,40971-1,4091,Mulreavy,P,48412.06150584554,230441.50204,0.2100839522276772,493
rule2,40972-2,4091,Mulreavy,P,2509.1617243883356,11943.614435000001,0.21008395222767717,493
rule2,40973-1,4091,Mulreavy,P,2125.407578305414,10116.943992,0.2100839522276772,493
rule2,43771-1,4371,Glenree,N,71.41267498717036,76634.28416000001,0.000931863274641833,6
rule2,43774-2,4371,Glenree,P,87.09795895756672,93466.457288,0.0009318632746418332,6
rule2,49871-1,4981,Sligo,N,3993.206630027241,11282.189073599999,0.3539389921563388,711
rule2,49971-1,4991,Sorne Hill,P,2539.200685597956,86774.23881,0.02926214877156992,83
rule2,49973-2,4991,Sorne Hill,P,596.5106372515835,20385.059276,0.029262148771569924,83
rule2,49976-3,4991,Sorne Hill,P,741.6078192857522,25343.587207999997,0.029262148771569917,83
rule2,49977-1,4991,Sorne Hill,P,48.36572734472297,1652.8426439999998,0.029262148771569917,83
rule2,49979-3,4991,Sorne Hill,P,24.182863672361485,826.4213219999999,0.029262148771569917,83
rule2,53673-3,5361,Trillick,P,2449.7698617497936,38566.32836,0.06352095120080531,131
rule2,53674-4,5361,Trillick,P,1748.0857799200317,27519.8300226,0.06352095120080532,131
rule2,67059-1,5241,Tawnaghmore,P,0.0,52816.255871999994,0.0,0
rule2,68087-1,4981,Sligo,P,7487.2624313010765,21154.104513,0.3539389921563387,711
rule2,68101-1,4981,Sligo,P,5872.362691216531,16591.45452,0.3539389921563387,711
rule2,68223-1,1341,Binbane,P,7.682796531124181,1380.4458,0.005565445982105332,17
rule2,68244-1,1341,Binbane,N,29.19462681827189,5245.69404,0.005565445982105332,17
rule2,68254-1,4371,Glenree,N,6.758699597000052,7252.887607999999,0.0009318632746418333,6
rule2,68260-1,1571,Ardnagappary,N,642.1219001819477,48995.353425600006,0.013105771369871165,26
rule2,68268-1,1341,Binbane,N,64.53549086144312,11595.74472,0.005565445982105332,17
rule2,68269-1,1341,Binbane,P,307.3118612449673,55217.831999999995,0.005565445982105334,17
rule2,68269-2,1341,Binbane,N,55.31613502409411,9939.209760000002,0.0055654459821053315,17
rule2,68284-1,5361,Trillick,P,1207.3865747195414,19007.690406,0.06352095120080531,131
rule2,68308-1,4091,Mulreavy,P,3188.111367458121,15175.415988,0.2100839522276772,493
rule2,68312-1,4371,Glenree,N,31.88065847641534,34211.734000000004,0.000931863274641833,6
rule2,68407-1,1341,Binbane,P,144.4365747851346,25952.38104,0.005565445982105332,17
rule2,69197-1,17010,Cathaleen's Fall,P,14941.445281052458,50665.0956,0.294906090753581,578
rule3,13471-1,1341,Binbane,P,1.1876964,1822.188456,0.0006517966877076956,1
rule3,13473-4,1341,Binbane,P,46.21326844125282,27581.307084,0.0016755285853751753,3
rule3,13474-1,1341,Binbane,P,29.90784,16565.3496,0.0018054457480329903,3
rule3,13475-6,1341,Binbane,P,70.72375680751084,21120.82074,0.0033485326009878745,6
rule3,13476-3,1341,Binbane,P,121.93723257405837,32854.61004,0.003711419262794524,7
rule3,13478-1,1341,Binbane,P,36.11814,8282.6748,0.004360685511883189,7
rule3,13479-9,1341,Binbane,P,42.716867288501106,9387.031439999999,0.004550625782127039,9
rule3,15771-1,1571,Ardnagappary,P,57.7166978625698,5401.4921928,0.010685324684816566,18
rule3,15772-1,1571,Ardnagappary,P,90.1938,8184.0790799999995,0.011020641310811968,18
rule3,16373-3,1631,Corderry,P,55.816929831623995,18200.822472,0.0030667256887699614,5
rule3,16374-4,1631,Corderry,P,64.98690300000001,20475.925281000003,0.0031738200891122895,5
rule3,16377-1,1631,Corderry,P,82.70721433992566,24089.32386,0.003433355573638988,6
rule3,16379-2,1631,Corderry,P,2.9757654,776.2115465999999,0.003833704114599421,6
rule3,16382-1,1631,Corderry,P,122.73758316421797,27368.148496499998,0.004484687123789699,8
rule3,16385-1,1631,Corderry,N,248.19544473926902,43762.271679000005,0.005671447921163778,11
rule3,16392-1,1631,Corderry,P,251.68539576660024,32065.566649200002,0.007849086171470464,14
rule3,17075-7,1341,Binbane,P,29.54259,5466.565368,0.005404232458818738,9
rule3,17077-8,1341,Binbane,P,0.29841,55.217832,0.005404232458818738,9
rule3,17078-1,17010,Cathaleen's Fall,N,20791.398012496207,108568.062,0.19150565672339445,383
rule3,19371-1,1931,Cunghill,P,14162.728940622419,64097.241,0.22095691982471474,479
rule3,19372-2,1931,Cunghill,P,7017.077384309123,29822.084760000005,0.235298016244694,501
rule3,26732-1,2671,Garvagh,N,1620.0365090440112,91004.11236,0.017801794523695427,37
rule3,26771-1,2671,Garvagh,P,1978.4075591797857,69591.38004,0.028428916886583208,54
rule3,26773-1,2671,Garvagh,P,2305.195934250863,58885.01387999999,0.03914741259887538,74
rule3,35971-1,3591,Lenalea,P,1572.1618870197299,85450.34757,0.01839854291677201,34
rule3,40471-1,4041,Moy,P,0.0,16647.58668,0.0,0
rule3,40771-1,4071,Meentycat,P,14042.60180443388,146473.745652,0.09587111834906596,193
rule3,40772-2,4071,Meentycat,P,5912.16145679474,50005.97063279999,0.1182291110837238,209
rule3,40773-3,4071,Meentycat,P,5011.113770876604,38764.318320000006,0.12927129865949885,229
rule3,40971-1,4091,Mulreavy,P,43633.115467987365,230441.50204,0.1893457345214385,457
rule3,40972-2,4091,Mulreavy,P,3220.595866350257,11943.614435000001,0.26965001958808266,469
rule3,40973-1,4091,Mulreavy,P,2792.726178351673,10116.943992,0.27604444391112853,480
rule3,43771-1,4371,Glenree,N,9.69776323182653,76634.28416000001,0.00012654601446500323,1
rule3,43774-2,4371,Glenree,P,262.4278971138946,93466.457288,0.002807722735283209,9
rule3,49871-1,4981,Sligo,N,3774.1399437205337,11282.189073599999,0.3345219548351582,653
rule3,49971-1,4991,Sorne Hill,P,2080.4329575076995,86774.23881,0.02397523719064819,58
rule3,49973-2,4991,Sorne Hill,P,708.3144050099916,20385.059276,0.03474674247545178,69
rule3,49976-3,4991,Sorne Hill,P,1047.223840645206,25343.587207999997,0.04132105814581125,82
rule3,49977-1,4991,Sorne Hill,P,75.59138398948005,1652.8426439999998,0.045734168502903204,83
rule3,49979-3,4991,Sorne Hill,P,38.305146,826.4213219999999,0.046350626466532534,83
rule3,53673-3,5361,Trillick,P,2078.138529353768,38566.32836,0.05388479063796904,116
rule3,53674-4,5361,Trillick,P,1897.581250057096,27519.8300226,0.06895323294143725,127
rule3,67059-1,5241,Tawnaghmore,P,0.0,52816.255871999994,0.0,0
rule3,68087-1,4981,Sligo,P,7378.976765118008,21154.104513,0.34882009591015056,680
rule3,68101-1,4981,Sligo,P,6078.83222658426,16591.45452,0.3663833221648285,711
rule3,68223-1,1341,Binbane,P,7.46025,1380.4458,0.005404232458818738,9
rule3,68244-1,1341,Binbane,N,29.248196727132424,5245.69404,0.005575658150114379,10
rule3,68254-1,4371,Glenree,N,41.50796221173056,7252.887607999999,0.00572295676634323,10
rule3,68260-1,1571,Ardnagappary,N,672.2607933497844,48995.353425600006,0.013720909154591976,26
rule3,68268-1,1341,Binbane,N,67.54666800000001,11595.74472,0.0058251254775812285,10
rule3,68269-1,1341,Binbane,P,363.01745654481243,55217.831999999995,0.0065742794201846325,13
rule3,68269-2,1341,Binbane,N,83.83525014003456,9939.209760000002,0.008434800367874976,15
rule3,68284-1,5361,Trillick,P,1392.0785314319514,19007.690406,0.07323764758881623,131
rule3,68308-1,4091,Mulreavy,P,4301.088945734819,15175.415988,0.2834247805223868,493
rule3,68312-1,4371,Glenree,N,260.03727228898015,34211.734000000004,0.007600821176996762,15
rule3,68407-1,1341,Binbane,P,239.2133052042109,25952.38104,0.00921739338041913,17
rule3,69197-1,17010,Cathaleen's Fall,P,15273.737043649846,50665.0956,0.30146468417301964,578
rule1N,13471-1,1341,Binbane,P,77.52127060489747,1822.188456,0.04254294902903142,283
rule1N,13473-4,1341,Binbane,P,1177.6344915917698,27581.307084,0.04269683405522573,284
rule1N,13474-1,1341,Binbane,P,707.2879829379999,16565.3496,0.04269683405522572,284
rule1N,13475-6,1341,Binbane,P,901.7921782459498,21120.82074,0.04269683405522573,284
rule1N,13476-3,1341,Binbane,P,1402.787832827033,32854.61004,0.04269683405522573,284
rule1N,13478-1,1341,Binbane,P,353.64399146899996,8282.6748,0.04269683405522572,284
rule1N,13479-9,1341,Binbane,P,400.7965236648666,9387.031439999999,0.04269683405522573,284
rule1N,15771-1,1571,Ardnagappary,P,257.43965304278595,5401.4921928,0.04766083960760768,323
rule1N,15772-1,1571,Ardnagappary,P,390.0600803678575,8184.0790799999995,0.04766083960760769,323
rule1N,16373-3,1631,Corderry,P,768.4293880972363,18200.822472,0.042219487019302664,324
rule1N,16374-4,1631,Corderry,P,864.4830616093909,20475.925281000003,0.042219487019302664,324
rule1N,16377-1,1631,Corderry,P,1019.4828539026648,24089.32386,0.04232094100389021,325
rule1N,16379-2,1631,Corderry,P,32.850003070196976,776.2115465999999,0.042320941003890215,325
rule1N,16382-1,1631,Corderry,P,1158.2457979060832,27368.148496499998,0.04232094100389022,325
rule1N,16385-1,1631,Corderry,N,8272.374858094843,43762.271679000005,0.18902983187832245,459
rule1N,16392-1,1631,Corderry,P,1360.922320332796,32065.566649200002,0.042441860928933546,326
rule1N,17075-7,1341,Binbane,P,257.29038994314203,5466.565368,0.04706618738143333,330
rule1N,17077-8,1341,Binbane,P,2.598892827708506,55.217832,0.04706618738143334,330
rule1N,17078-1,17010,Cathaleen's Fall,N,22582.555395716845,108568.062,0.20800367050594348,474
rule1N,19371-1,1931,Cunghill,P,2883.0307723355354,64097.241,0.044979015123841844,375
rule1N,19372-2,1931,Cunghill,P,1341.3680014445335,29822.084760000005,0.044979015123841844,375
rule1N,26732-1,2671,Garvagh,N,25140.047387494284,91004.11236,0.27625177297530956,631
rule1N,26771-1,2671,Garvagh,P,3391.9337892737585,69591.38004,0.048740717418222335,416
rule1N,26773-1,2671,Garvagh,P,2870.09782169318,58885.01387999999,0.04874071741822234,416
rule1N,35971-1,3591,Lenalea,P,4664.024273614967,85450.34757,0.05458168873794514,431
rule1N,40471-1,4041,Moy,P,757.1739702376744,16647.58668,0.04548250655137447,431
rule1N,40771-1,4071,Meentycat,P,8092.257255816932,146473.745652,0.05524715176631682,431
rule1N,40772-2,4071,Meentycat,P,2762.687448772284,50005.97063279999,0.05524715176631684,431
rule1N,40773-3,4071,Meentycat,P,2141.6181773428557,38764.318320000006,0.05524715176631682,431
rule1N,40971-1,4091,Mulreavy,P,12667.420984854809,230441.50204,0.05497022399487745,431
rule1N,40972-2,4091,Mulreavy,P,656.5431608004017,11943.614435000001,0.05497022399487744,431
rule1N,40973-1,4091,Mulreavy,P,556.1306773838696,10116.943992,0.05497022399487744,431
rule1N,43771-1,4371,Glenree,N,22290.087914429565,76634.28416000001,0.29086313206621023,718
rule1N,43774-2,4371,Glenree,P,4360.425917962328,93466.457288,0.04665230762439688,431
rule1N,49871-1,4981,Sligo,N,3413.283133147981,11282.189073599999,0.3025373099919914,718
rule1N,49971-1,4991,Sorne Hill,P,4498.1438064243985,86774.23881,0.05183731794263836,431
rule1N,49973-2,4991,Sorne Hill,P,1056.7067989695413,20385.059276,0.05183731794263836,431
rule1N,49976-3,4991,Sorne Hill,P,1313.743587908078,25343.587207999997,0.05183731794263835,431
rule1N,49977-1,4991,Sorne Hill,P,85.67892964617901,1652.8426439999998,0.05183731794263836,431
rule1N,49979-3,4991,Sorne Hill,P,42.83946482308951,826.4213219999999,0.05183731794263836,431
rule1N,53673-3,5361,Trillick,P,1999.1750250775106,38566.32836,0.05183731794263836,431
rule1N,53674-4,5361,Trillick,P,1426.5541786088806,27519.8300226,0.05183731794263836,431
rule1N,67059-1,5241,Tawnaghmore,P,2525.9777188267626,52816.255871999994,0.047825762677090565,431
rule1N,68087-1,4981,Sligo,P,1019.9412939304284,21154.104513,0.04821481775811573,431
rule1N,68101-1,4981,Sligo,P,799.9539560238654,16591.45452,0.04821481775811573,431
rule1N,68223-1,1341,Binbane,P,73.95060359838482,1380.4458,0.05357008844417131,431
rule1N,68244-1,1341,Binbane,N,1731.0570722456398,5245.69404,0.32999581352740115,718
rule1N,68254-1,4371,Glenree,N,2109.597606187084,7252.887607999999,0.2908631320662103,718
rule1N,68260-1,1571,Ardnagappary,N,15913.59655663319,48995.353425600006,0.324798076633903,718
rule1N,68268-1,1341,Binbane,N,3826.547212332467,11595.74472,0.3299958135274012,718
rule1N,68269-1,1341,Binbane,P,2958.0241439353927,55217.831999999995,0.05357008844417131,431
rule1N,68269-2,1341,Binbane,N,3279.897610570686,9939.209760000002,0.32999581352740115,718
rule1N,68284-1,5361,Trillick,P,985.3076909310587,19007.690406,0.05183731794263835,431
rule1N,68308-1,4091,Mulreavy,P,834.1960160758044,15175.415988,0.05497022399487744,431
rule1N,68312-1,4371,Glenree,N,9950.932104656056,34211.734000000004,0.29086313206621023,718
rule1N,68407-1,1341,Binbane,P,1390.2713476496347,25952.38104,0.05357008844417131,431
rule1N,69197-1,17010,Cathaleen's Fall,P,2543.919061069506,50665.0956,0.050210485758355225,431
band0,13471-1,1341,Binbane,P,171.0397867120334,1822.188456,0.09386503692790016,194
band0,13473-4,1341,Binbane,P,2587.6883441523782,27581.307084,0.09382036668064597,196
band0,13474-1,1341,Binbane,P,1554.4934908529644,16565.3496,0.09384006546127854,194
band0,13475-6,1341,Binbane,P,1982.4265694017995,21120.82074,0.0938612468618395,197
band0,13476-3,1341,Binbane,P,3101.0636523081203,32854.61004,0.09438747404192657,198
band0,13478-1,1341,Binbane,P,777.1942857109345,8282.6748,0.09383373179289069,194
band0,13479-9,1341,Binbane,P,880.8846768166799,9387.031439999999,0.09384060151999235,194
band0,15771-1,1571,Ardnagappary,P,509.8826556467512,5401.4921928,0.09439662919931771,174
band0,15772-1,1571,Ardnagappary,P,772.5494782526532,8184.0790799999995,0.09439662919931771,174
band0,16373-3,1631,Corderry,P,1717.896000674838,18200.822472,0.09438562478798063,212
band0,16374-4,1631,Corderry,P,1934.035989306299,20475.925281000003,0.09445414372072003,214
band0,16377-1,1631,Corderry,P,2273.874553282063,24089.32386,0.09439345688974697,212
band0,16379-2,1631,Corderry,P,73.34975923035387,776.2115465999999,0.09449712459399,213
band0,16382-1,1631,Corderry,P,2584.780065879141,27368.148496499998,0.09444482757793053,209
band0,16385-1,1631,Corderry,N,4131.751760366095,43762.271679000005,0.09441355765698926,217
band0,16392-1,1631,Corderry,P,3030.099461968932,32065.566649200002,0.09449698784738392,211
band0,17075-7,1341,Binbane,P,513.2587844762286,5466.565368,0.09389054185297517,184
band0,17077-8,1341,Binbane,P,5.212940245992894,55.217832,0.09440682578759872,184
band0,17078-1,17010,Cathaleen's Fall,N,10184.569397904808,108568.062,0.09380815324772775,194
band0,19371-1,1931,Cunghill,P,6068.338858198439,64097.241,0.09467394795040303,202
band0,19372-2,1931,Cunghill,P,2821.5067357422804,29822.084760000005,0.09461131770126054,203
band0,26732-1,2671,Garvagh,N,8630.9724977437,91004.11236,0.0948415656602499,206
band0,26771-1,2671,Garvagh,P,6559.185184214901,69591.38004,0.09425283965406041,200
band0,26773-1,2671,Garvagh,P,5587.078000225842,58885.01387999999,0.09488115281099502,200
band0,35971-1,3591,Lenalea,P,8081.796915548424,85450.34757,0.09457886533378819,179
band0,40471-1,4041,Moy,P,1540.6597691026723,16647.58668,0.09254553219738347,200
band0,40771-1,4071,Meentycat,P,13834.441541322747,146473.745652,0.09444997449707702,191
band0,40772-2,4071,Meentycat,P,4719.737261716396,50005.97063279999,0.09438347465293712,184
band0,40773-3,4071,Meentycat,P,3659.9830273900207,38764.318320000006,0.09441628760698971,175
band0,40971-1,4091,Mulreavy,P,21772.190067239433,230441.50204,0.09448033394375385,198
band0,40972-2,4091,Mulreavy,P,1126.8266794783772,11943.614435000001,0.09434553380895179,169
band0,40973-1,4091,Mulreavy,P,954.5266457243878,10116.943992,0.09434930612240042,172
band0,43771-1,4371,Glenree,N,7196.762750026414,76634.28416000001,0.0939104844380191,239
band0,43774-2,4371,Glenree,P,8782.367122396783,93466.457288,0.09396276886087064,243
band0,49871-1,4981,Sligo,N,1066.0108272078146,11282.189073599999,0.09448616932880957,186
band0,49971-1,4991,Sorne Hill,P,8191.316386130764,86774.23881,0.09439802063912527,196
band0,49973-2,4991,Sorne Hill,P,1920.820401119068,20385.059276,0.09422687347200961,190
band0,49976-3,4991,Sorne Hill,P,2387.995199454396,25343.587207999997,0.09422483012588673,189
band0,49977-1,4991,Sorne Hill,P,156.72954602383652,1652.8426439999998,0.09482423907247431,189
band0,49979-3,4991,Sorne Hill,P,78.36538917945794,826.4213219999999,0.09482498465771427,188
band0,53673-3,5361,Trillick,P,3633.1479425958173,38566.32836,0.09420518097242632,191
band0,53674-4,5361,Trillick,P,2593.3798161184377,27519.8300226,0.09423676723252603,189
band0,67059-1,5241,Tawnaghmore,P,4877.553676130983,52816.255871999994,0.0923494783112176,195
band0,68087-1,4981,Sligo,P,1998.4564463908412,21154.104513,0.0944713327459791,193
band0,68101-1,4981,Sligo,P,1568.1871202685054,16591.45452,0.09451776023483356,191
band0,68223-1,1341,Binbane,P,130.43488840622044,1380.4458,0.09448751150260332,182
band0,68244-1,1341,Binbane,N,495.8334470085721,5245.69404,0.09452199141385151,180
band0,68254-1,4371,Glenree,N,681.2453252109734,7252.887607999999,0.09392746200279649,237
band0,68260-1,1571,Ardnagappary,N,4625.831563086213,48995.353425600006,0.09441367884223123,177
band0,68268-1,1341,Binbane,N,1095.7136305668275,11595.74472,0.09449273479408121,181
band0,68269-1,1341,Binbane,P,5216.621705399128,55217.831999999995,0.0944734973549691,196
band0,68269-2,1341,Binbane,N,939.1775107016246,9939.209760000002,0.09449217124698497,182
band0,68284-1,5361,Trillick,P,1802.0098857151024,19007.690406,0.09480425276425361,189
band0,68308-1,4091,Mulreavy,P,1431.7340925724795,15175.415988,0.09434562411367352,170
band0,68312-1,4371,Glenree,N,3214.0325219851884,34211.734000000004,0.09394532653577828,237
band0,68407-1,1341,Binbane,P,2449.720319219814,25952.38104,0.09439289271547371,183
band0,69197-1,17010,Cathaleen's Fall,P,4772.001168713822,50665.0956,0.09418715413839705,183
band1,13471-1,1341,Binbane,P,183.8346200888045,1822.188456,0.1008867219433227,213
band1,13473-4,1341,Binbane,P,2782.5876586169043,27581.307084,0.10088672194332268,213
band1,13474-1,1341,Binbane,P,1669.5457511543173,16565.3496,0.10078542206886579,214
band1,13475-6,1341,Binbane,P,2130.810369211143,21120.82074,0.1008867219433227,213
band1,13476-3,1341,Binbane,P,3323.6335909841177,32854.61004,0.10116186394961448,214
band1,13478-1,1341,Binbane,P,837.8908212565002,8282.6748,0.10116186394961446,214
band1,13479-9,1341,Binbane,P,949.6095974240336,9387.031439999999,0.10116186394961449,214
band1,15771-1,1571,Ardnagappary,P,548.0702114765899,5401.4921928,0.10146644518104612,186
band1,15772-1,1571,Ardnagappary,P,829.8651739562156,8184.0790799999995,0.10139994565597668,186
band1,16373-3,1631,Corderry,P,1771.5570018482047,18200.822472,0.09733389821111402,239
band1,16374-4,1631,Corderry,P,2001.389896336717,20475.925281000003,0.09774356317825814,239
band1,16377-1,1631,Corderry,P,2347.898802971357,24089.32386,0.09746636379736716,239
band1,16379-2,1631,Corderry,P,75.71505434479056,776.2115465999999,0.09754435459822954,238
band1,16382-1,1631,Corderry,P,2669.6083816395985,27368.148496499998,0.09754435459822954,238
band1,16385-1,1631,Corderry,N,4281.042890720372,43762.271679000005,0.09782496946507227,239
band1,16392-1,1631,Corderry,P,3148.8106724227277,32065.566649200002,0.09819912764589447,239
band1,17075-7,1341,Binbane,P,551.4371339495478,5466.565368,0.10087451568356474,212
band1,17077-8,1341,Binbane,P,5.559786450672041,55.217832,0.10068824235388381,212
band1,17078-1,17010,Cathaleen's Fall,N,10932.609217018507,108568.062,0.10069820733300468,204
