hour,success,status,nit,cut_MW,max_residual
2030-02-12 18:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,1.9577677478286457,0.0
2030-02-12 20:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,60.29472775081983,0.0
2030-02-12 22:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,34.408697832783,0.0
2030-02-13 00:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,18.297571681192867,0.0
2030-02-13 02:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,11.32933218723689,0.0
2030-02-13 04:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,22.414624173960732,0.0
2030-02-13 06:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,3.6883699137467736,0.0
2030-02-13 08:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,5.854472177046284,2.220446049250313e-16
2030-02-13 20:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,11.455413941697865,0.0
2030-02-13 22:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,32.899350379802335,0.0
2030-02-14 16:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,16.899307562394412,0.0
2030-02-14 18:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,26.12582207008513,0.0
2030-02-14 20:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,128.3576183874841,3.552713678800501e-15
2030-02-14 22:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,8.414335868439565,0.0
2030-02-15 04:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),3,39.696302501970884,0.0
2030-02-19 08:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,10.737176716928921,0.0
2030-02-19 14:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,9.38318179450078,0.0
2030-02-19 16:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,106.42595523118666,0.0
2030-02-19 18:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,110.46136222424235,0.0
2030-02-19 20:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,44.9548645623588,1.7763568394002505e-15
2030-02-28 00:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,212.27786366484926,7.105427357601002e-15
2030-02-28 02:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,379.14383635927015,2.842170943040401e-14
2030-02-28 04:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,235.04458528895952,0.0
2030-02-28 06:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,179.0155821872065,0.0
2030-02-28 10:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,125.40942222602295,0.0
2030-02-28 14:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,156.25396489056567,0.0
2030-02-28 16:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,264.39447515889077,0.0
2030-02-28 18:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,309.99135679666193,0.0
2030-02-28 20:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,305.9429468547685,1.4210854715202004e-14
2030-02-28 22:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,283.090598121581,0.0
2030-03-01 00:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,235.37872086324435,0.0
2030-03-01 02:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,63.55362155070813,1.7763568394002505e-15
2030-03-08 14:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,93.47293786997385,0.0
2030-03-08 18:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,12.195749012948184,0.0
2030-03-08 20:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,126.56157067259154,0.0
2030-03-08 22:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,145.68000572152152,0.0
2030-03-09 00:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,104.78844208302975,0.0
2030-03-09 02:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,2.727602668970306,0.0
2030-03-09 06:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,6.834926706894771,0.0
2030-03-09 16:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,3.529044828632599,0.0
2030-03-09 18:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,133.54674220234318,3.552713678800501e-15
2030-03-09 20:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,64.18767891083206,0.0
2030-03-10 06:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,73.60261706391745,0.0
2030-03-10 08:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,21.42579926157731,0.0
2030-03-10 10:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,122.41726472920824,0.0
2030-03-10 20:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,2.567379412253924,0.0
2030-03-11 00:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,66.01270850242018,0.0
2030-03-11 06:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,127.21525915399891,0.0
2030-03-11 14:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,17.452722808343935,0.0
2030-03-11 18:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,208.61093787274186,7.105427357601002e-15
2030-03-11 20:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,81.695712334188,0.0
2030-03-11 22:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,340.1917067518331,0.0
2030-03-12 00:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,70.504616651574,0.0
2030-03-12 08:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,109.47855140609596,3.552713678800501e-15
2030-03-13 08:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,110.87154207653705,0.0
2030-03-13 10:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,64.57936102003671,0.0
2030-03-13 12:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,103.7644710183806,3.552713678800501e-15
2030-03-14 02:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,75.36133338251052,0.0
2030-03-14 04:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,125.00178905124159,0.0
2030-03-14 16:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,220.9495119301173,7.105427357601002e-15
2030-03-14 18:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,186.66084989571323,7.105427357601002e-15
2030-03-18 06:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,44.349993128361895,0.0
2030-03-19 02:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,211.70874642838473,0.0
2030-03-19 04:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,334.33448930373,0.0
2030-03-19 06:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,138.1003468449091,3.552713678800501e-15
2030-03-19 08:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,189.93929313844805,7.105427357601002e-15
2030-03-19 10:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,126.92539033219565,3.552713678800501e-15
2030-03-19 12:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,136.9155146021677,0.0
2030-03-19 14:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),3,140.36814472431203,0.0
2030-03-19 16:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),3,226.71975261911155,7.105427357601002e-15
2030-03-19 18:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,121.5772911817182,3.552713678800501e-15
2030-03-19 20:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,224.39624083458955,0.0
2030-03-19 22:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),3,247.56873901387794,7.105427357601002e-15
2030-03-20 00:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),3,166.36289362896738,0.0
2030-03-20 02:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),3,145.35569376626344,3.552713678800501e-15
2030-03-20 04:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),3,135.49746971990822,0.0
2030-03-20 06:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),3,131.5714067456068,0.0
2030-03-20 08:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,135.5740667129308,3.552713678800501e-15
2030-03-20 12:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),3,126.19373110760584,0.0
2030-03-20 16:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,2.5824006276634677,0.0
2030-03-20 18:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,94.33331561652929,0.0
2030-03-20 20:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,82.78482271735567,0.0
2030-03-20 22:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,21.80108315757058,0.0
2030-03-21 00:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,39.49445672575822,0.0
2030-03-21 02:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,50.731932560305715,0.0
2030-03-21 04:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,50.60722111350238,0.0
2030-03-21 06:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,37.48592191020049,0.0
2030-03-21 08:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,69.54519238899016,0.0
2030-03-21 10:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,3.3814651254293797,0.0
2030-03-21 12:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,0.19053659893686417,6.938893903907228e-18
2030-03-24 10:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),3,28.47893827543013,0.0
2030-03-24 12:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,4.287534758106338,1.1102230246251565e-16
2030-03-29 18:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,0.5309352987446239,0.0
2030-03-29 20:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,131.23173138968667,0.0
2030-03-29 22:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,150.93235353209744,0.0
2030-03-30 00:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,84.5663090628952,3.552713678800501e-15
2030-03-30 02:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,177.91871250827808,0.0
2030-03-30 14:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,95.52028767499569,0.0
2030-03-30 18:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,111.73028023520122,0.0
2030-03-30 20:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,75.41947847104456,0.0
2030-03-30 22:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,28.30392063289655,0.0
2030-03-31 00:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),4,112.0033259593657,0.0
2030-03-31 06:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,6.115714440584091,0.0
2030-03-31 14:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,3.6569268625132616,0.0
2030-03-31 22:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,21.853719194908464,0.0
2030-04-01 02:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,47.58552133225201,1.7763568394002505e-15
2030-04-01 04:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,45.380422820472,0.0
2030-04-01 06:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,25.83705807986751,0.0
2030-04-08 04:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,10.102466775530054,0.0
2030-04-08 06:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,46.74463653567302,0.0
2030-04-08 08:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,43.57991813529286,0.0
2030-04-08 16:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),3,31.790421247194395,0.0
2030-04-08 20:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,94.712381974954,0.0
2030-04-08 22:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,30.436249217375476,0.0
2030-04-09 10:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,3.1367465719218663,0.0
2030-04-09 16:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,19.48701346799426,0.0
2030-04-11 12:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,1.0263909354746812,0.0
2030-04-11 16:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,28.017846070438573,0.0
2030-04-11 20:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,90.70994546800165,3.552713678800501e-15
2030-04-11 22:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,47.00024161926177,0.0
2030-04-12 00:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,67.93378841037739,0.0
2030-04-12 02:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,43.90684804140578,0.0
2030-04-12 04:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,59.48004976494972,1.7763568394002505e-15
2030-04-12 06:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,48.323866102260425,0.0
2030-04-12 08:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,14.117416028876702,0.0
2030-04-12 18:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,279.80321928114,7.105427357601002e-15
2030-04-12 20:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,392.9106303377859,0.0
2030-04-12 22:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,312.54314704412104,1.4210854715202004e-14
2030-04-13 00:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,338.64825413262855,0.0
2030-04-13 02:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,225.39530815561747,0.0
2030-04-13 04:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,366.4720451312849,0.0
2030-04-13 06:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,328.983062099932,0.0
2030-04-13 08:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,208.33692618140535,7.105427357601002e-15
2030-04-13 14:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,214.137156901417,7.105427357601002e-15
2030-04-13 16:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,39.07520223302378,0.0
2030-04-17 10:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,13.73226238185325,0.0
2030-04-17 12:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,17.226714011371037,0.0
2030-04-17 16:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,5.863917650754602,0.0
2030-04-22 18:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,29.819912131299024,8.881784197001252e-16
2030-04-22 20:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,0.14609572790518754,6.938893903907228e-18
2030-04-23 00:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,2.251682970582433,0.0
2030-04-23 02:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,6.4447002833447655,0.0
2030-04-23 04:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,63.51764982378288,0.0
2030-04-23 06:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,51.126800678482724,1.7763568394002505e-15
2030-04-23 08:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,31.578660595134572,8.881784197001252e-16
2030-05-01 00:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,2.380338476869741,0.0
2030-05-01 02:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,97.59661075360098,0.0
2030-05-01 04:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,68.40386720524484,0.0
2030-05-01 10:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,199.73531003555195,0.0
2030-05-01 12:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,242.3334142713333,0.0
2030-05-01 14:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,19.336888371974204,0.0
2030-05-01 16:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,202.95532154666984,0.0
2030-05-01 18:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,254.23900740207765,0.0
2030-05-01 20:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,280.44533137532557,0.0
2030-05-01 22:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,97.1967873658211,0.0
2030-05-02 02:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,140.70064634158643,0.0
2030-05-02 04:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,100.51620614084425,0.0
2030-05-02 06:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,34.076041663374184,1.7763568394002505e-15
2030-05-02 08:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,75.01870869766985,0.0
2030-05-02 12:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,75.28406464778845,0.0
2030-05-02 16:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),3,137.32706812775166,3.552713678800501e-15
2030-05-02 18:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,157.88181774798633,0.0
2030-05-02 20:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),1,167.3000647443609,0.0
2030-05-02 22:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),3,216.28062857075423,7.105427357601002e-15
2030-05-03 00:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),3,185.0560801850748,7.105427357601002e-15
2030-05-03 02:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),2,174.87069949375308,0.0
2030-05-03 04:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),3,254.38879879077086,0.0
2030-05-03 08:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),3,150.12195311128647,0.0
2030-05-03 10:00:00,True,Optimization terminated successfully. (HiGHS Status 7: Optimal),3,164.81810541783975,3.552713678800501e-15
