hour,F_FLG_SLIGO_N1,O_FLG_SLIGO_N1,F_T25221_N1,O_T25221_N1,F_T25222_N1,O_T25222_N1,F_FLG_SLIGO_N0,O_FLG_SLIGO_N0,n_rows_over
2030-07-11 10:00:00,11.760349239998469,0.0,-22.091995741724876,0.0,-21.245495529231995,0.0,5.373016612309799,0.0,0
2030-07-11 12:00:00,-10.196691205389918,0.0,-2.5582770763222817,0.0,-2.4602514332776226,0.0,-7.300069551642066,0.0,0
2030-07-11 14:00:00,-6.529419288745635,0.0,-10.873864645711032,0.0,-10.457210177693543,0.0,-5.820952362788447,0.0,0
2030-07-11 16:00:00,-12.939266401874402,0.0,3.477964426704582,0.0,3.344699073014194,0.0,-8.926752064512527,0.0,0
2030-07-11 18:00:00,-14.771956693640774,0.0,1.9104421752595373,0.0,1.8372396576500796,0.0,-10.40930727238967,0.0,0
2030-07-11 20:00:00,-17.5670567116781,0.0,-4.909800322013746,0.0,-4.721671233792282,0.0,-13.669198851007948,0.0,0
2030-07-11 22:00:00,-17.40490966326896,0.0,4.990088587920464,0.0,4.79888308981087,0.0,-11.879493511999453,0.0,0
2030-07-12 00:00:00,-16.599703660846483,0.0,6.148114731650501,0.0,5.912537082278511,0.0,-11.175257475913646,0.0,0
2030-07-12 02:00:00,-15.51254226544081,0.0,-1.031442815507985,0.0,-0.9919209645756748,0.0,-11.335567359397812,0.0,0
2030-07-12 04:00:00,-14.175349054819169,0.0,-2.4785583613190294,0.0,-2.383587304649386,0.0,-10.291275552163901,0.0,0
2030-07-12 06:00:00,-21.403221303065415,0.0,5.808709871645347,0.0,5.586137216909058,0.0,-14.660405924225318,0.0,0
2030-07-12 08:00:00,-17.619370133926466,0.0,-2.9291659869041444,0.0,-2.8169289731309224,0.0,-13.335839403575239,0.0,0
2030-07-12 10:00:00,-16.066007101014428,0.0,6.839900691732799,0.0,6.577815841786633,0.0,-10.470509635610599,0.0,0
2030-07-12 12:00:00,-14.22541866542432,0.0,7.042259143984413,0.0,6.772420514124823,0.0,-9.139439914548241,0.0,0
2030-07-12 14:00:00,-18.023513644147453,0.0,3.5270002156907303,0.0,3.3918559549843676,0.0,-12.496328912114341,0.0,0
2030-07-12 16:00:00,-15.321900371813093,0.0,-2.0857183282749263,0.0,-2.005799744697141,0.0,-11.532840739040461,0.0,0
2030-07-12 18:00:00,-13.991369396585652,0.0,1.1907013420859762,0.0,1.1450771734561087,0.0,-9.95994487339156,0.0,0
2030-07-12 20:00:00,35.9196237269569,0.0,-41.89243641709328,0.0,-40.28724163326774,0.0,18.661660971359368,0.0,0
2030-07-12 22:00:00,-18.500183646116422,0.0,1.6248735516237294,0.0,1.5626131826283918,0.0,-13.245686084525754,0.0,0
2030-07-13 00:00:00,-17.09568010555408,0.0,-4.5063712486718295,0.0,-4.333700374380104,0.0,-13.11505584635871,0.0,0
2030-07-13 02:00:00,-17.58382149722801,0.0,7.043167616059418,0.0,6.773294176225462,0.0,-11.448225025232016,0.0,0
2030-07-13 04:00:00,-18.341915681227174,0.0,0.13321059992491868,0.0,0.12810636206151926,0.0,-13.214508854537039,0.0,0
2030-07-13 06:00:00,31.967176501403376,0.0,-37.424176917331,0.0,-35.99019267782392,0.0,16.377650958001116,0.0,0
2030-07-13 08:00:00,-8.627973742430383,0.0,-16.15008649793257,0.0,-15.531262747823925,0.0,-8.599261967895728,0.0,0
2030-07-13 10:00:00,-14.53892220848845,0.0,8.835620638327999,0.0,8.49706567773098,0.0,-9.21336856596126,0.0,0
2030-07-13 12:00:00,36.56708634683588,0.0,-37.033346688400314,0.0,-35.61433791221074,0.0,20.178300561197812,0.0,0
2030-07-13 14:00:00,-15.498039325785237,0.0,6.971613318301721,0.0,6.7044816284194315,0.0,-9.895299026965791,0.0,0
2030-07-13 16:00:00,-18.341919625487208,0.0,7.962176800937008,0.0,7.657089635762127,0.0,-12.02352104424505,0.0,0
2030-07-13 18:00:00,31.341854331815732,0.0,-33.70391195949329,0.0,-32.412477316417174,0.0,16.402092750020138,0.0,0
2030-07-13 20:00:00,-13.301591863062349,0.0,-6.96237456818117,0.0,-6.695596879993885,0.0,-10.684785241410665,0.0,0
2030-07-13 22:00:00,-22.648059347661317,0.0,2.7957158359299026,0.0,2.688592238910827,0.0,-16.047907569706588,0.0,0
2030-07-14 00:00:00,-21.22413617734972,0.0,7.299849179445136,0.0,7.0201404580689495,0.0,-14.343602893635033,0.0,0
2030-07-14 02:00:00,-22.91579540237415,0.0,6.646660983208683,0.0,6.391980509772433,0.0,-15.728441122135168,0.0,0
2030-07-14 04:00:00,-17.4718616060399,0.0,1.793058781842043,0.0,1.7243540501560926,0.0,-12.382097954641157,0.0,0
2030-07-14 06:00:00,-23.148707730903112,0.0,11.81697256044325,0.0,11.36418097473133,0.0,-14.93805834034841,0.0,0
2030-07-14 08:00:00,-15.984039347931034,0.0,0.044280920972660454,0.0,0.042584206495128285,0.0,-11.443431056908706,0.0,0
2030-07-14 10:00:00,-24.291367229186747,0.0,8.68577794412621,0.0,8.35296451426114,0.0,-16.173287500798743,0.0,0
2030-07-14 12:00:00,-19.243679343134627,0.0,2.8261129171883255,0.0,2.717824593539542,0.0,-13.627211105274323,0.0,0
2030-07-14 14:00:00,-12.759843072115027,0.0,-15.21784152772261,0.0,-14.63473865926742,0.0,-11.082388214877724,0.0,0
2030-07-14 16:00:00,-10.194344328125968,0.0,-4.985888085972622,0.0,-4.794843538726459,0.0,-7.7654510280850015,0.0,0
2030-07-14 18:00:00,-26.542538900855593,0.0,10.598147571567162,0.0,10.192057769801684,0.0,-17.457002070685093,0.0,0
2030-07-14 20:00:00,21.235224445915396,0.0,-22.508549145295834,0.0,-21.646087833192095,0.0,11.01988802270741,0.0,0
2030-07-14 22:00:00,-26.319526873513585,0.0,2.0778450024436887,0.0,1.9982281015236323,0.0,-18.622990578005474,0.0,0
2030-07-15 00:00:00,-28.26089479661723,0.0,7.601803451922564,0.0,7.310524732126931,0.0,-19.39404056244383,0.0,0
2030-07-15 02:00:00,-24.094647868449556,0.0,8.370278497590524,0.0,8.049554077322265,0.0,-16.20944795244162,0.0,0
2030-07-15 04:00:00,-23.367007302383904,0.0,3.4124549130209676,0.0,3.2816996909592993,0.0,-16.55416119345047,0.0,0
2030-07-15 06:00:00,-19.80785274144555,0.0,4.210743840962683,0.0,4.0494005382661635,0.0,-13.80624775107324,0.0,0
2030-07-15 08:00:00,-20.640441749539193,0.0,3.340895146570745,0.0,3.2128818840049687,0.0,-14.417812556889727,0.0,0
2030-07-15 10:00:00,-17.101925054713497,0.0,-1.4248598535414008,0.0,-1.3702634203853874,0.0,-12.725100133821709,0.0,0
2030-07-15 12:00:00,-17.82797778378627,0.0,0.7846237058759487,0.0,0.7545592363044165,0.0,-12.910045530816003,0.0,0
2030-07-15 14:00:00,-19.584795096938368,0.0,13.969195331918097,0.0,13.433936908230772,0.0,-11.860411069135221,0.0,0
2030-07-15 16:00:00,-6.016475302880654,0.0,-5.577890112893136,0.0,-5.364161791512572,0.0,-4.730576759453972,0.0,0
2030-07-15 18:00:00,-15.670746181255975,0.0,-3.435376822926835,0.0,-3.3037433007861687,0.0,-11.948369377888698,0.0,0
2030-07-15 20:00:00,-15.855175295669266,0.0,-1.044970983293255,0.0,-1.0049307728139762,0.0,-11.72834941336326,0.0,0
2030-07-15 22:00:00,-20.052017458949578,0.0,-2.417511276176543,0.0,-2.3248793640164855,0.0,-15.076066098281009,0.0,0
2030-07-16 00:00:00,-24.305842400797882,0.0,3.1823240506006654,0.0,3.0603867654161228,0.0,-17.203083033913206,0.0,0
2030-07-16 02:00:00,-21.941711605407196,0.0,5.4368739429942545,0.0,5.22854894592986,0.0,-14.744396561714003,0.0,0
2030-07-16 04:00:00,-21.715830250609216,0.0,4.85412457876043,0.0,4.668128821046888,0.0,-15.165164203049168,0.0,0
2030-07-16 06:00:00,-12.783561314429013,0.0,-11.22011652971405,0.0,-10.790194709266695,0.0,-10.433072826193722,0.0,0
2030-07-16 08:00:00,-25.822515697750518,0.0,12.884346082289692,0.0,12.390655886799994,0.0,-16.73144403060709,0.0,0
2030-07-16 10:00:00,-41.654077453122795,0.0,25.095179960116646,0.0,24.13360657321514,0.0,-26.01625453860989,0.0,0
2030-07-16 12:00:00,-30.8127407633367,0.0,10.310879685547324,0.0,9.915797143125953,0.0,-20.370742032077732,0.0,0
