hour,eligible,n_widen,rbar,cut_MW
2030-01-01 00:00:00,51,0,0.0,33.07076008508814
2030-01-01 01:00:00,51,0,0.0663809171128612,59.61732219299427
2030-01-01 02:00:00,51,0,0.08984099969640237,188.43289774664586
2030-01-01 03:00:00,51,0,0.17315834644520164,65.44118882893898
2030-01-01 04:00:00,51,0,0.1622163876818973,98.3798117179808
2030-01-01 05:00:00,51,0,0.16629149040827199,163.85288308770015
2030-01-01 06:00:00,51,0,0.18725167814945654,151.42627220838526
2030-01-01 07:00:00,51,0,0.19891701641557988,124.80476460147523
2030-01-01 08:00:00,51,0,0.20132714883429823,117.93674515468071
2030-01-01 09:00:00,51,0,0.20253485637644722,163.30385943409408
2030-01-01 10:00:00,51,0,0.20988850807214732,153.5890612445547
2030-01-01 11:00:00,51,0,0.21474796638947918,66.48581078044153
2030-01-01 12:00:00,51,0,0.20709692849135317,11.148025989520875
2030-01-01 15:00:00,51,0,0.172598899383759,15.334195568330461
2030-01-01 16:00:00,51,0,0.16427824774639488,21.876423301904197
2030-01-01 21:00:00,51,0,0.13277134279224492,32.7870899100467
2030-01-02 17:00:00,51,0,0.08552487752056014,15.631794367044355
2030-01-02 18:00:00,51,0,0.08400858819524346,100.31454711769253
2030-01-02 19:00:00,51,0,0.08685164114471572,127.6549530458916
2030-01-02 20:00:00,51,0,0.09092008092915949,90.40740647303294
2030-01-02 21:00:00,51,0,0.09299231775875033,48.88962908394971
2030-01-02 22:00:00,51,0,0.09304965930413753,57.04147501628338
2030-01-02 23:00:00,51,0,0.09345759980220576,116.02784895927407
2030-01-03 01:00:00,51,0,0.09431141441363612,14.316222326343542
2030-01-03 06:00:00,51,0,0.08679995125343537,116.43820177624288
2030-01-03 07:00:00,51,0,0.08964489306775227,127.25770500677218
2030-01-03 08:00:00,51,0,0.0927339615269214,13.830014272074378
2030-01-03 09:00:00,51,0,0.09142776404224837,43.04414541512248
2030-01-03 20:00:00,51,0,0.08026235087403677,26.04609893963809
2030-01-03 21:00:00,51,0,0.07987018273285654,9.999561820535888
2030-01-03 22:00:00,51,0,0.07897331187185415,78.13914778238956
2030-01-03 23:00:00,51,0,0.08025667926642951,55.73149897471393
2030-01-04 00:00:00,51,0,0.08086515547785811,41.09651319426818
2030-01-04 21:00:00,51,0,0.0716593571116926,80.77904834515937
2030-01-04 22:00:00,51,0,0.0728274431791966,58.630466635433436
2030-01-04 23:00:00,51,0,0.07340005402820962,91.23228524407503
2030-01-05 00:00:00,51,0,0.07474688752001393,96.87062566261864
2030-01-05 01:00:00,51,0,0.07611585890811622,51.005953171604055
2030-01-05 02:00:00,51,0,0.0763631277802919,65.76201309016264
2030-01-05 03:00:00,51,0,0.07700485803646256,76.66259809172736
2030-01-05 04:00:00,51,0,0.07783967839101633,75.17634145200375
2030-01-05 05:00:00,51,0,0.07856108460768996,84.14425177493752
2030-01-05 06:00:00,51,0,0.07945616140374048,95.65433406186945
2030-01-05 07:00:00,51,0,0.08061080113904372,145.39672838435493
2030-01-05 08:00:00,51,0,0.08291193279451674,128.4680818995196
2030-01-05 09:00:00,51,0,0.08475251044956975,146.37532127869537
2030-01-05 10:00:00,51,0,0.08696084325967554,111.46501365806269
2030-01-05 11:00:00,51,0,0.08833728843615614,173.41727651909622
2030-01-05 12:00:00,51,0,0.09103568769869186,119.27811995392227
2030-01-05 13:00:00,51,0,0.09250190809897992,106.93783741508673
2030-01-05 14:00:00,51,0,0.09369018409315817,114.29627452800322
2030-01-05 15:00:00,51,0,0.09500197980855417,105.61112490802647
2030-01-05 16:00:00,51,0,0.09609680246342023,150.8124620430559
2030-01-05 17:00:00,51,0,0.09808207717357113,142.29432205536608
2030-01-05 18:00:00,51,0,0.0998409314298177,166.17911099212702
2030-01-05 19:00:00,51,0,0.1020099378234995,174.26886465161053
2030-01-05 20:00:00,51,0,0.10428094678992085,177.5834036012537
2030-01-05 21:00:00,51,0,0.10656215573909908,150.63837570907387
2030-01-05 22:00:00,51,0,0.10825122993653932,154.1835219389251
2030-01-05 23:00:00,51,0,0.10999135710148664,150.92262063722384
2030-01-06 00:00:00,51,0,0.11162471042681137,106.90884232708547
2030-01-06 01:00:00,51,0,0.11248322233461805,134.26779725110424
2030-01-06 02:00:00,51,0,0.11381403179211481,101.50459282909415
2030-01-06 03:00:00,51,0,0.11447278177503686,111.16931927027642
2030-01-06 04:00:00,51,0,0.11525143283954,129.1973812932811
2030-01-06 05:00:00,51,0,0.11636801261727021,151.2236481007675
2030-01-06 06:00:00,51,0,0.11791167816746792,167.04473632581218
2030-01-06 07:00:00,51,0,0.1196912728026325,39.89423195946272
2030-01-06 08:00:00,51,0,0.11930876902896423,17.540462442709078
2030-01-06 09:00:00,51,0,0.11862148651474311,116.71824491413939
2030-01-06 10:00:00,51,0,0.11947821598616261,194.607705010576
2030-01-06 11:00:00,51,0,0.12158696407940477,130.89390103284086
2030-01-06 12:00:00,51,0,0.12265350970937827,85.33499681844161
2030-01-06 13:00:00,51,0,0.12299231712332624,71.15907442104074
2030-01-06 14:00:00,51,0,0.12309918151685513,165.62820171887407
2030-01-06 15:00:00,51,0,0.12462810636321514,176.50843073458333
2030-01-06 16:00:00,51,0,0.12629649525399583,121.87211625529568
2030-01-06 17:00:00,51,0,0.12708809827414155,176.3905245788583
2030-01-06 18:00:00,51,0,0.12868145763378225,152.22881975512513
2030-01-06 19:00:00,51,0,0.12986185990577453,129.0305343161032
2030-01-06 20:00:00,51,0,0.13066041055726804,92.83524185533469
2030-01-06 21:00:00,51,0,0.13092752530575108,31.463848663877236
2030-01-06 22:00:00,51,0,0.13034869875647304,66.48026153457376
2030-01-06 23:00:00,51,0,0.13030653501346337,103.27204342590063
2030-01-07 00:00:00,51,0,0.13077338271907415,208.83695523444035
2030-01-07 01:00:00,51,0,0.13273766355933972,189.07475235704072
2030-01-07 02:00:00,51,0,0.13440216793895143,137.78785848030154
2030-01-07 03:00:00,51,0,0.13537292725953481,75.71870990129273
2030-01-07 04:00:00,51,0,0.1355095299446683,197.92224897158826
2030-01-07 05:00:00,51,0,0.1372707541061745,81.3235728221217
2030-01-07 06:00:00,51,0,0.13746160649268196,0.8458912479657902
2030-01-07 07:00:00,51,0,0.13657274471260303,100.11871615701901
2030-01-07 08:00:00,51,0,0.13695844141031685,96.91991117978375
2030-01-07 09:00:00,51,0,0.1373162106851083,61.83300343619079
2030-01-07 10:00:00,51,0,0.13719265706885747,60.26593291740099
2030-01-07 12:00:00,51,0,0.13613015680177765,4.281453318395315
2030-01-07 16:00:00,51,0,0.1329599815555296,47.249902232130765
2030-01-07 17:00:00,51,0,0.13267610986245168,2.2070416910033592
2030-01-07 18:00:00,51,0,0.13183163830148653,25.666081580999467
2030-01-17 02:00:00,51,0,0.09855943202506853,63.36409864339875
2030-01-17 03:00:00,51,0,0.09868318581488149,5.231251135517644
2030-01-17 05:00:00,51,0,0.09786848772270566,0.5558944320506675
2030-01-18 23:00:00,51,0,0.0902532394510234,64.57362358337157
2030-01-19 00:00:00,51,0,0.09038165001043287,53.28579641942483
2030-01-19 01:00:00,51,0,0.09040746247578842,33.02929297193148
2030-01-19 02:00:00,51,0,0.09026894753395699,79.77905943330967
2030-01-19 03:00:00,51,0,0.09050595726593559,44.30837718238021
2030-01-19 04:00:00,51,0,0.09045038931503857,21.53937511699764
2030-01-19 05:00:00,51,0,0.09020933808659079,2.6778085878383777
2030-01-20 11:00:00,51,0,0.08428094234069654,99.7339643813316
2030-01-20 12:00:00,51,0,0.0847012154400267,106.0770067581086
2030-01-20 13:00:00,51,0,0.08516494683835359,127.25295938679605
2030-01-20 14:00:00,51,0,0.08578111903844306,98.84130693934259
2030-01-20 15:00:00,51,0,0.08617144548634749,24.430644655203125
2030-01-20 16:00:00,51,0,0.08599423247753066,103.86240114834115
2030-01-20 17:00:00,51,0,0.08642893938770993,161.86478119199822
2030-01-20 18:00:00,51,0,0.08730075697155276,163.3145740741682
2030-01-20 19:00:00,51,0,0.08817627665849294,172.94915794129406
2030-01-20 20:00:00,51,0,0.08911853515564329,130.81886435358712
2030-01-20 21:00:00,51,0,0.08972263407887864,134.21118181825946
2030-01-20 22:00:00,51,0,0.09034980532618586,149.89259633010124
2030-01-20 23:00:00,51,0,0.09109111694189198,99.95750737822627
2030-01-21 00:00:00,51,0,0.09144060543045783,130.15261930437705
2030-01-21 01:00:00,51,0,0.09202514891495515,116.14047873424082
2030-01-21 02:00:00,51,0,0.09248311127421603,108.30053640156139
2030-01-21 03:00:00,51,0,0.09287645626735369,110.18100084156937
2030-01-21 04:00:00,51,0,0.09328180484430793,111.48016058790816
2030-01-21 05:00:00,51,0,0.09369346397195406,114.24031933117234
2030-01-21 06:00:00,51,0,0.09412106080347528,154.95684229041476
2030-01-21 07:00:00,51,0,0.09485119143572686,180.10255121699774
2030-01-21 08:00:00,51,0,0.09576253100020966,175.59341875548276
2030-01-21 09:00:00,51,0,0.09663286516356741,171.2854383795234
2030-01-21 10:00:00,51,0,0.0974632481403405,163.74011122817905
2030-01-21 11:00:00,51,0,0.0982368337052488,149.309152171227
2030-01-21 12:00:00,51,0,0.09890462052998089,56.27430281249993
2030-01-22 05:00:00,51,0,0.09520982996472255,17.453028508661333
2030-01-22 06:00:00,51,0,0.0950148816209703,133.12383993530295
2030-01-22 07:00:00,51,0,0.09557153219443741,188.57167133469457
2030-01-22 08:00:00,51,0,0.0964994410531485,5.45129388910108
2030-01-23 02:00:00,51,0,0.0934790219338136,33.017319099904284
2030-01-23 03:00:00,51,0,0.0933853843498643,118.54866128941862
2030-01-23 18:00:00,51,0,0.09109921428598514,29.143542623239114
2030-01-23 20:00:00,51,0,0.09071665976014895,15.464627468892978
2030-01-24 01:00:00,51,0,0.0894936607700794,91.73895420615275
2030-01-24 02:00:00,51,0,0.08976227217182595,59.805807508096954
2030-01-24 03:00:00,51,0,0.08983159550348803,157.2351768230458
2030-01-24 04:00:00,51,0,0.09048835822866716,81.932450003422
2030-01-24 05:00:00,51,0,0.09068491074444664,169.86915649334307
2030-01-24 06:00:00,51,0,0.09140530968414061,160.45876346535078
2030-01-24 07:00:00,51,0,0.09206793085249042,142.1358060120814
2030-01-24 08:00:00,51,0,0.09261403926772381,183.35974058107305
2030-01-24 09:00:00,51,0,0.09341226920924817,220.90328865065572
2030-01-24 10:00:00,51,0,0.09442429746866071,170.02235662245275
2030-01-24 11:00:00,51,0,0.09511776046116566,110.69525996886135
