hour,eligible,n_widen,rbar,cut_MW
2030-01-04 16:00:00,57,0,0.0,37.714454246828275
2030-01-04 20:00:00,50,0,0.004064445655433008,8.223129129823809
2030-01-05 16:00:00,46,0,0.0032598068608050952,6.739431135252612
2030-01-06 18:00:00,50,0,0.0025799782937858933,61.84035424633192
2030-01-06 20:00:00,46,0,0.005468578517507721,42.55688832362426
2030-01-06 22:00:00,43,0,0.007310243114456697,12.506228231051416
2030-01-07 06:00:00,40,0,0.00726069079085197,56.84116200930495
2030-01-07 08:00:00,34,0,0.00943560515111194,179.04725742558185
2030-01-07 10:00:00,23,0,0.016453536095943085,121.31825521186599
2030-01-07 12:00:00,17,0,0.020821343526236075,157.49622818153375
2030-01-07 14:00:00,35,0,0.026367934863549016,69.89958395156803
2030-01-07 18:00:00,32,0,0.027772390545877813,35.30775793616225
2030-01-07 22:00:00,31,0,0.027924221655802026,168.08314638061717
2030-01-08 00:00:00,21,0,0.03312175252022769,63.946850656297805
2030-01-08 02:00:00,24,0,0.034582093162720304,16.413323036461158
2030-01-08 04:00:00,28,0,0.03444470801054588,24.395326853851085
2030-01-08 06:00:00,22,0,0.034558522805108544,118.94389195261199
2030-01-08 08:00:00,28,0,0.03774887457635915,97.8903035548593
2030-01-08 10:00:00,27,0,0.04014459813438787,92.7687659281087
2030-01-08 12:00:00,24,0,0.04229940888554249,113.71832610917896
2030-01-08 14:00:00,25,0,0.04500556956676754,119.01463925386318
2030-01-08 16:00:00,21,0,0.047774281330643924,27.004578534428017
2030-01-08 20:00:00,17,0,0.04736561581259419,7.898847210107452
2030-01-08 22:00:00,24,0,0.047050386730744465,166.46645062038536
2030-01-09 00:00:00,21,0,0.05093952141397761,170.00482667920937
2030-01-09 02:00:00,18,0,0.05480871651759177,157.90566926064352
2030-01-09 04:00:00,20,2,0.05813437410324898,181.92435003811417
2030-01-09 06:00:00,34,0,0.06200439009624585,105.67322761183965
2030-01-09 08:00:00,38,0,0.06373039276886129,142.61733890632294
2030-01-09 10:00:00,26,0,0.06637704490164208,52.07763118445732
2030-01-09 14:00:00,24,0,0.06593673771809641,110.08226993222051
2030-01-10 08:00:00,25,0,0.06156144421186773,69.47770933205808
2030-01-10 12:00:00,29,0,0.06135763176177433,31.71329951339623
2030-01-19 02:00:00,18,0,0.039138260131492485,30.388840480218164
2030-01-19 04:00:00,19,0,0.039207766069634505,34.909655919110364
2030-01-19 20:00:00,18,0,0.03786489797260459,10.884322544682899
2030-01-19 22:00:00,16,0,0.037774472234760666,100.7340809839723
2030-01-20 00:00:00,25,0,0.03876364070276914,34.29496301721008
2030-01-20 02:00:00,22,0,0.038869277458910785,101.25255634136195
2030-01-20 08:00:00,20,0,0.039464027235314975,7.504714089081624
2030-01-20 10:00:00,18,0,0.03935138423615817,13.722034979244976
2030-02-02 04:00:00,21,7,0.029884644715458982,68.72571309743492
2030-02-08 14:00:00,22,0,0.02780634099196935,13.82452478719602
2030-02-08 16:00:00,20,5,0.027840485447671662,118.47648538713844
2030-02-08 18:00:00,29,3,0.028757804986161616,286.7953372831564
2030-02-08 20:00:00,23,0,0.031062404338051488,251.45817901805924
2030-02-08 22:00:00,28,14,0.033031358983900666,391.64390412514604
2030-02-09 00:00:00,31,12,0.03616458383574767,395.2500698615461
2030-02-09 02:00:00,35,3,0.03930758157771552,303.3989833559846
2030-02-09 04:00:00,36,12,0.04167749907659477,233.91467201176116
2030-02-09 06:00:00,33,13,0.04347847493689199,318.36055680998
2030-02-09 08:00:00,43,3,0.04595149255162503,253.04913502054583
2030-02-09 10:00:00,36,0,0.047869154915158564,110.29122205429857
2030-02-09 14:00:00,38,0,0.04848915783939697,111.3867058534885
2030-02-09 16:00:00,38,4,0.0492562536583415,228.84966635926642
2030-02-09 18:00:00,41,0,0.05093900977424221,154.54679835327966
2030-02-09 20:00:00,35,4,0.052023149629524736,243.39046591539935
2030-02-11 00:00:00,43,0,0.05291752887997892,81.40356692106606
2030-02-11 02:00:00,31,5,0.05339573724433768,296.24081453852517
2030-02-11 04:00:00,26,0,0.055516198832130555,133.19714180644604
2030-02-11 06:00:00,41,0,0.056385133721961536,56.60257984181712
