hour,eligible,n_widen,rbar,cut_MW
2030-01-01 20:00:00,57,0,0.0,103.66628997858868
2030-01-01 22:00:00,57,0,0.0329027366404726,98.01366538049322
2030-01-02 00:00:00,57,0,0.0560791264083464,14.574434978755225
2030-01-02 02:00:00,57,0,0.05464851934538365,233.2622768622067
2030-01-02 04:00:00,57,0,0.09831295167050931,320.0355439942462
2030-01-02 06:00:00,57,0,0.1471780680481456,277.45303194601786
2030-01-02 08:00:00,57,0,0.18006424100740148,193.40869892562833
2030-01-02 10:00:00,57,0,0.19223384389658346,293.2549622488799
2030-01-02 12:00:00,57,0,0.2151776710377664,387.2939054595353
2030-01-02 14:00:00,57,0,0.2468160919542605,374.9755288238435
2030-01-02 16:00:00,57,0,0.2722150271739462,60.501823148043954
2030-01-02 20:00:00,57,0,0.25616033837457014,130.49842194029506
2030-01-02 22:00:00,57,0,0.2568762255604218,71.51656384014578
2030-01-03 00:00:00,57,0,0.2529633779191467,177.2921070903195
2030-01-03 02:00:00,57,0,0.25497515533007226,105.25704896585776
2030-01-03 04:00:00,57,0,0.24948555547563706,28.754664760464756
2030-01-03 06:00:00,57,0,0.24118474867609105,48.930011435318924
2030-01-03 20:00:00,57,0,0.19591861834680602,172.84572444272905
2030-01-03 22:00:00,57,0,0.19908483761420812,116.93710959368111
2030-01-04 00:00:00,57,0,0.1980565555685372,108.41061009155936
2030-01-04 02:00:00,57,0,0.1966895731751086,151.82009540432617
2030-01-04 04:00:00,57,0,0.19870548707193358,321.2229065332424
2030-01-04 06:00:00,57,0,0.2090113640770064,300.1514666396342
2030-01-04 08:00:00,57,0,0.21750012221804385,302.4366991482867
2030-01-04 10:00:00,57,0,0.2261311594824933,99.50055982882546
2030-01-04 12:00:00,57,0,0.22604582076907184,146.49095168774667
2030-01-04 14:00:00,57,0,0.22796450905969395,147.46171667589928
2030-01-04 16:00:00,57,0,0.2296187449270287,147.09806840364953
2030-01-04 18:00:00,57,0,0.2313241585865761,125.46247789620585
2030-01-04 20:00:00,57,0,0.232125293593409,202.66710778491122
2030-01-04 22:00:00,57,0,0.2358993310702895,296.00724556076284
2030-01-05 00:00:00,57,0,0.2431961613844629,329.31683818239367
2030-01-05 02:00:00,57,0,0.25136380072696624,322.76495520109165
2030-01-05 04:00:00,57,0,0.25926703259664646,363.61438990092125
2030-01-05 06:00:00,57,0,0.26842478902663774,316.51306095407386
2030-01-05 08:00:00,57,0,0.2754609568602288,343.94827850338277
2030-01-05 10:00:00,57,0,0.28289143137610273,126.70939976942228
2030-01-05 12:00:00,57,0,0.28153152474945725,125.15246530496599
2030-01-05 14:00:00,57,0,0.28017162482806646,408.660278469443
2030-01-05 16:00:00,57,0,0.2890134348557172,377.2753405285751
2030-01-05 20:00:00,57,0,0.2918396379971938,210.71881245384373
2030-01-06 06:00:00,57,0,0.28517810252800685,75.15958399203755
2030-01-06 08:00:00,57,0,0.28420843206672863,111.9553690951393
2030-01-06 14:00:00,57,0,0.27675013148362854,7.340667707135658
2030-01-06 20:00:00,57,0,0.26902175568084574,19.18578602601371
2030-01-08 08:00:00,57,0,0.2532993728255033,15.669262977783328
2030-01-08 10:00:00,57,0,0.25041929686241715,36.08719488896067
2030-01-08 12:00:00,57,0,0.2486882985673849,31.19823013079491
2030-01-08 20:00:00,57,0,0.2407625775126268,2.9714254301972467
2030-01-10 04:00:00,57,0,0.22268297274741664,13.629573089901163
2030-01-10 16:00:00,57,0,0.21350952202160164,92.9903476970179
2030-01-10 18:00:00,57,0,0.21374439504768183,162.12220561784653
2030-01-10 20:00:00,57,0,0.21532050147997614,214.80017935711294
2030-01-10 22:00:00,57,0,0.2179229031008259,333.4809508640818
2030-01-11 00:00:00,57,0,0.2228955606611767,395.03977401016954
2030-01-11 02:00:00,57,0,0.2288850543965553,361.49020701862634
2030-01-11 04:00:00,57,0,0.23427020823486894,246.32630273481982
2030-01-11 06:00:00,57,0,0.23672035697288124,233.63039398560883
2030-01-11 08:00:00,57,0,0.23879583305468535,307.6954543618899
2030-01-11 10:00:00,57,0,0.2426115120158768,221.38248908739376
2030-01-11 14:00:00,57,0,0.24154545919471207,175.5952357958422
2030-01-11 18:00:00,57,0,0.23912481279792233,204.5684754052645
2030-01-11 20:00:00,57,0,0.24024931730547947,271.09856611072235
