hour,F_FLG_SLIGO_N1,O_FLG_SLIGO_N1,F_T25221_N1,O_T25221_N1,F_T25222_N1,O_T25222_N1,F_FLG_SLIGO_N0,O_FLG_SLIGO_N0,n_rows_over
2030-01-01 00:00:00,-131.2292601446858,10.22926014468581,74.5100866443113,0.0,71.65507956778255,0.0,-82.88743622825794,0.0,1
2030-01-01 01:00:00,-138.0865954177386,17.086595417738607,82.92540334517511,0.0,79.74794611707313,0.0,-85.82836125093064,0.0,1
2030-01-01 02:00:00,-167.61746348254513,46.61746348254513,102.92433558426009,0.0,98.98057817269193,0.0,-104.1238924111031,0.0,1
2030-01-01 03:00:00,-139.36545521031078,18.365455210310785,80.2246243095124,0.0,77.15065297984677,0.0,-87.47501892082309,0.0,1
2030-01-01 04:00:00,-147.48632692266608,26.48632692266608,85.23502630681821,0.0,81.96907112902122,0.0,-92.4096716259133,0.0,1
2030-01-01 05:00:00,-162.21721033835937,41.217210338359365,96.89194192010495,0.0,93.17932806741891,0.0,-101.47483583386058,0.0,1
2030-01-01 06:00:00,-159.48833346677702,38.48833346677702,91.42651896042258,0.0,87.92332401903903,0.0,-100.55037430288925,0.0,1
2030-01-01 07:00:00,-153.61783199608772,32.617831996087716,84.1817319530158,0.0,80.95613591274262,0.0,-97.38558366327648,0.0,1
2030-01-01 08:00:00,-151.96358497340123,30.963584973401225,81.16307070276768,0.0,78.05314087118174,0.0,-96.11649393712545,0.0,1
2030-01-01 09:00:00,-162.12364402423665,41.123644024236654,88.29103435668301,0.0,84.90798195082962,0.0,-102.73402400312017,0.0,1
2030-01-01 10:00:00,-159.9895894257213,38.989589425721306,87.02826987827139,0.0,83.69360288819489,0.0,-101.18541044314274,0.0,1
2030-01-01 11:00:00,-139.76382919925072,18.763829199250722,73.25604091325252,0.0,70.44908517578025,0.0,-87.99054513702886,0.0,1
2030-01-01 12:00:00,-124.73313723258798,3.7331372325879784,59.99988674721146,0.0,57.700867795965856,0.0,-79.27178574262973,0.0,1
2030-01-01 13:00:00,-105.74477934038607,0.0,46.795324391883284,0.0,45.00226538062407,0.0,-67.95413881611098,0.0,0
2030-01-01 14:00:00,-118.30045728545534,0.0,56.54803218212727,0.0,54.381278131572515,0.0,-74.96640669127025,0.0,0
2030-01-01 15:00:00,-125.93416826303638,4.9341682630363835,64.32669092436744,0.0,61.86188158015811,0.0,-78.93337233125825,0.0,1
2030-01-01 16:00:00,-127.83971698832573,6.839716988325733,61.80010228077875,0.0,59.43210437219893,0.0,-80.75071491096664,0.0,1
2030-01-01 17:00:00,-107.69221418521249,0.0,44.76057182869633,0.0,43.04547854299863,0.0,-69.35566268986457,0.0,0
2030-01-01 18:00:00,-94.46506208669993,0.0,38.045019746666725,0.0,36.5872466384173,0.0,-60.14713402326198,0.0,0
2030-01-01 19:00:00,-96.67023252420331,0.0,39.00023834838213,0.0,37.505864076580885,0.0,-61.60800414266897,0.0,0
2030-01-01 20:00:00,-114.4267272473083,0.0,49.0343393642293,0.0,47.15548789347388,0.0,-72.84560693684772,0.0,0
2030-01-01 21:00:00,-130.47870051775672,9.478700517756721,61.63570268856217,0.0,59.274004088174216,0.0,-82.93470320812085,0.0,1
2030-01-01 22:00:00,-89.52881083038298,0.0,31.31044898133952,0.0,30.110724790469444,0.0,-57.43814989301003,0.0,0
2030-01-01 23:00:00,-75.05123741399565,0.0,23.67021436334558,0.0,22.763241461369265,0.0,-48.96317071449042,0.0,0
2030-01-02 00:00:00,-49.84888915360768,0.0,3.629332226910197,0.0,3.490266904917471,0.0,-34.57153616249701,0.0,0
2030-01-02 01:00:00,-8.98969078629287,0.0,-23.30492556674693,0.0,-22.411949455624512,0.0,-10.567185213904809,0.0,0
2030-01-02 02:00:00,-24.79071655122779,0.0,-6.239910668097659,0.0,-6.000815668794149,0.0,-19.03793833941615,0.0,0
2030-01-02 03:00:00,-21.289083373380453,0.0,-9.836498358176565,0.0,-9.459592711093974,0.0,-17.24329749171073,0.0,0
2030-01-02 04:00:00,-33.9778250984069,0.0,-4.720975932713244,0.0,-4.540082038972924,0.0,-26.03408997516027,0.0,0
2030-01-02 05:00:00,-83.14289413035024,0.0,31.28468580050122,0.0,30.085948778844244,0.0,-55.428019999572356,0.0,0
2030-01-02 06:00:00,-46.78457144709893,0.0,4.185269583772524,0.0,4.024902379585978,0.0,-32.53790949167004,0.0,0
2030-01-02 07:00:00,-29.474082026876978,0.0,-15.353443714964223,0.0,-14.76514497006319,0.0,-23.43536680190441,0.0,0
2030-01-02 08:00:00,-56.78989098663087,0.0,2.565930549448428,0.0,2.4676116478541257,0.0,-40.534046587671405,0.0,0
2030-01-02 09:00:00,-88.98382668178382,0.0,28.304318155941495,0.0,27.219780044782247,0.0,-58.73350303453685,0.0,0
2030-01-02 10:00:00,-73.2201066742258,0.0,15.814582718611593,0.0,15.208614485216387,0.0,-49.515834641337364,0.0,0
2030-01-02 11:00:00,-62.623371593827954,0.0,5.653215050336069,0.0,5.436600499196505,0.0,-43.76379776533181,0.0,0
2030-01-02 12:00:00,-94.90523309131505,0.0,30.66076534032449,0.0,29.485935113159652,0.0,-63.78482151702656,0.0,0
2030-01-02 13:00:00,-91.98122611729471,0.0,30.162866846961116,0.0,29.007114623674422,0.0,-60.389539531457594,0.0,0
2030-01-02 14:00:00,-81.12800928407182,0.0,23.467386765303544,0.0,22.56818561952563,0.0,-54.78706237924899,0.0,0
2030-01-02 15:00:00,-57.67085898037095,0.0,8.097479578935673,0.0,7.787208009795407,0.0,-39.71737837013801,0.0,0
2030-01-02 16:00:00,-78.55975792230628,0.0,22.43391364851646,0.0,21.57431214883642,0.0,-51.89395230857501,0.0,0
2030-01-02 17:00:00,-125.8188901549887,4.8188901549886936,50.410500327256514,0.0,48.47891842140365,0.0,-82.23648502116363,0.0,1
2030-01-02 18:00:00,-147.7556223306093,26.7556223306093,70.07318621525462,0.0,67.3881880958123,0.0,-96.04970471475755,0.0,1
2030-01-02 19:00:00,-154.1417715928715,33.14177159287149,75.91200698524528,0.0,73.00328245012311,0.0,-99.72153743529257,0.0,1
2030-01-02 20:00:00,-145.27383354328558,24.273833543285576,69.99163792736005,0.0,67.30976449813735,0.0,-94.39399830172876,0.0,1
2030-01-02 21:00:00,-135.1914510347429,14.191451034742897,62.794404083347864,0.0,60.38830745806573,0.0,-88.7339326110703,0.0,1
2030-01-02 22:00:00,-137.2793053092737,16.279305309273695,66.92481242527404,0.0,64.3604507170179,0.0,-89.94460793354476,0.0,1
2030-01-02 23:00:00,-151.70438619804884,30.704386198048837,82.02903176799293,0.0,78.88592085877613,0.0,-97.51570618496851,0.0,1
2030-01-03 00:00:00,-115.59521442619024,0.0,56.26272302151324,0.0,54.10690117771397,0.0,-76.19318221946646,0.0,0
2030-01-03 01:00:00,-125.61180844591573,4.611808445915727,66.26731164857148,0.0,63.72814343363765,0.0,-81.58661443164306,0.0,1
2030-01-03 02:00:00,-76.13864666839564,0.0,29.777129750338048,0.0,28.636157836538498,0.0,-52.900921187867546,0.0,0
2030-01-03 03:00:00,-77.48852127309434,0.0,28.122890719411558,0.0,27.045304373288147,0.0,-54.549316267491044,0.0,0
2030-01-03 04:00:00,-97.24308209165339,0.0,40.70437247325955,0.0,39.144700800730774,0.0,-65.84979070760646,0.0,0
2030-01-03 05:00:00,-113.34608209344213,0.0,53.94568708238549,0.0,51.87864723174545,0.0,-74.3211359714574,0.0,0
2030-01-03 06:00:00,-151.7776373543758,30.7776373543758,81.28958236652697,0.0,78.17480498058215,0.0,-97.49302872444794,0.0,1
